1060109715	20220825	202208	2022	2022.6438											CVL	CIVILIAN						CVL			0	195	195	19	4	-10.0	4	1	4	-4.23875432525951	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20220825084500	https://www.middleeastmonitor.com/20220825-remembering-bloody-august-of-2011/
1060109716	20220825	202208	2022	2022.6438											CVL	CIVILIAN						CVL			0	195	195	19	4	-10.0	6	1	6	-4.23875432525951	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825084500	https://www.middleeastmonitor.com/20220825-remembering-bloody-august-of-2011/
1060109717	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	030	030	03	1	4.0	10	1	10	0	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220825084500	https://www.albanyherald.com/news/the-columbus-teachers-union-and-school-board-reach-a-conceptual-agreement-ending-a-strike/article_1ad99f18-705b-581b-96cd-c3e348258fdd.html
1060109718	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	051	051	05	1	3.4	5	1	5	4.30194805194805	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825084500	https://www.michigan.gov/whitmer/news/press-releases/2022/08/24/whitmer-kicks-off-back-to-school-tour-in-novi
1060109719	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	10	1	10	-4.23728813559322	0								0								0								20220825084500	https://www.netwerk24.com/netwerk24/za/worcester-standard/nuus/parents-call-for-investigation-into-six-schools-in-worcester-20220825
1060109720	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	143	143	14	3	-6.5	6	1	6	1.16959064327485	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825084500	https://www.democratandchronicle.com/story/news/education/2022/08/25/rcsd-names-carmine-peluso-superintendent-acting-interim-leslie-myers-small-on-leave/65413710007/
1060109721	20220825	202208	2022	2022.6438											FRA	FRANCE	FRA								0	125	125	12	3	-5.0	2	1	2	-2.98804780876494	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825084500	https://www.teamtalk.com/chelsea/transfer-news-euro-giants-swarming-sign-trevoh-chalobah-leave-conjunction-world-record-defender-transfer-fofana
1060109722	20220825	202208	2022	2022.6438											GBR	WALES	GBR								1	012	012	01	1	-0.4	5	1	5	-0.34364261168385	0								4	Gwent, United Kingdom (general), United Kingdom	UK	UK00	40181	51.6667	-3	-2597892	4	Gwent, United Kingdom (general), United Kingdom	UK	UK00	40181	51.6667	-3	-2597892	20220825084500	https://www.cambrian-news.co.uk/news/999/police-conducted-breath-test-results-revealed-for-region-561033
1060109723	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	057	057	05	1	8.0	10	1	10	5.4054054054054	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220825084500	https://www.seatrade-maritime.com/sustainability-green-technology/mhb-and-bv-solutions-decarbonisation-partnership
1060109724	20220825	202208	2022	2022.6438											GOV	UNDERSECRETARY						GOV			1	020	020	02	1	3.0	1	1	1	-0.961538461538458	0								1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20220825084500	https://www.philstar.com/headlines/2022/08/25/2205075/senators-grill-budget-education-execs-over-conflicting-prices-amid-probe-pricey-laptops
1060109725	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	022	022	02	1	3.2	2	1	2	-1.06796116504854	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825084500	https://www.nbcmiami.com/news/business/money-report/uncomfortable-and-cold-brits-might-be-about-to-ditch-home-working-as-heating-bills-soar/2843538/
1060109726	20220825	202208	2022	2022.6438											GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	3	1	3	-1.31004366812227	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220825084500	https://www.thehindu.com/news/national/a-look-at-indias-rich-tapestry-of-languages/article65796680.ece
1060109727	20220825	202208	2022	2022.6438											GOV	CONSTITUENT ASSEMBLY						GOV			1	040	040	04	1	1.0	20	1	10	-1.31004366812227	0								4	Santhali, Rajasthan, India	IN	IN24	17859	25.8522	75.5361	6230004	4	Santhali, Rajasthan, India	IN	IN24	17859	25.8522	75.5361	6230004	20220825084500	https://www.thehindu.com/news/national/a-look-at-indias-rich-tapestry-of-languages/article65796680.ece
1060109728	20220825	202208	2022	2022.6438											GOV	STATE MINIST						GOV			1	042	042	04	1	1.9	6	1	6	-4.15704387990762	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220825084500	https://www.thelocal.dk/20220825/today-in-denmark-a-roundup-of-the-news-on-thursday-48/
1060109729	20220825	202208	2022	2022.6438											GOV	PRIME MINISTER						GOV			0	046	046	04	1	7.0	5	1	5	-3.59550561797753	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825084500	https://www.michigansthumb.com/news/article/Thai-court-orders-prime-minister-suspended-from-17394340.php
1060109730	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	060	060	06	2	6.0	10	1	10	-0.44483985765125	0								4	Bilaspur, Chhattisgarh, India	IN	IN37	70113	22.0833	82.15	-2091876	4	Bilaspur, Chhattisgarh, India	IN	IN37	70113	22.0833	82.15	-2091876	20220825084500	https://www.eco-business.com/news/flash-mobs-and-youtubers-boost-india-anti-coal-mining-protest/
1060109731	20220825	202208	2022	2022.6438											GOVBUS	STATE OWNED						GOV	BUS		0	057	057	05	1	8.0	5	1	5	4.53172205438066	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825084500	https://www.thehindu.com/news/national/jaishankar-co-chairs-joint-commission-meeting-with-brazilian-fm-discusses-cooperation-in-defence-petroleum-sectors/article65809120.ece
1060109732	20220825	202208	2022	2022.6438											IND	KOLKATA	IND								1	020	020	02	1	3.0	6	1	6	-2.38805970149254	0								4	Lalbazar, Jammu and Kashmir, India	IN	IN12	72789	34.1292	74.8111	6201428	4	Lalbazar, Jammu and Kashmir, India	IN	IN12	72789	34.1292	74.8111	6201428	20220825084500	https://timesofindia.indiatimes.com/city/kolkata/kolkata-18-year-old-abducts-ex-boyfriend-over-rs-30000-debt-five-nabbed/articleshow/93765318.cms
1060109733	20220825	202208	2022	2022.6438											IND	GUJARAT	IND								1	031	031	03	1	5.2	8	1	8	-1.36986301369863	0								4	Dahej, Gujarat, India	IN	IN09	17638	21.7	72.5833	-2093817	4	Dahej, Gujarat, India	IN	IN09	17638	21.7	72.5833	-2093817	20220825084500	https://www.cemnet.com/News/story/173326/adani-orders-gebr-pfeiffer-mill-and-classifier.html
1060109734	20220825	202208	2022	2022.6438											IND	GUJARAT	IND								1	036	036	03	1	4.0	8	1	8	-1.36986301369863	0								4	Dahej, Gujarat, India	IN	IN09	17638	21.7	72.5833	-2093817	4	Dahej, Gujarat, India	IN	IN09	17638	21.7	72.5833	-2093817	20220825084500	https://www.cemnet.com/News/story/173326/adani-orders-gebr-pfeiffer-mill-and-classifier.html
1060109735	20220825	202208	2022	2022.6438											IND	DELHI	IND								1	042	042	04	1	1.9	1	1	1	3.41614906832298	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220825084500	https://economictimes.indiatimes.com/magazines/panache/raju-srivastava-gains-consciousness-after-15-days-comedians-health-improving/articleshow/93773291.cms
1060109736	20220825	202208	2022	2022.6438											IND	DELHI	IND								1	042	042	04	1	1.9	1	1	1	3.41614906832298	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20220825084500	https://economictimes.indiatimes.com/magazines/panache/raju-srivastava-gains-consciousness-after-15-days-comedians-health-improving/articleshow/93773291.cms
1060109737	20220825	202208	2022	2022.6438											IND	TAMIL NADU	IND								0	141	141	14	3	-6.5	3	1	3	-1.31004366812227	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220825084500	https://www.thehindu.com/news/national/a-look-at-indias-rich-tapestry-of-languages/article65796680.ece
1060109738	20220825	202208	2022	2022.6438											IND	TAMIL NADU	IND								0	141	141	14	3	-6.5	2	1	2	-1.31004366812227	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	United Provinces, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220825084500	https://www.thehindu.com/news/national/a-look-at-indias-rich-tapestry-of-languages/article65796680.ece
1060109739	20220825	202208	2022	2022.6438											IRL	IRISH	IRL								1	057	057	05	1	8.0	10	1	10	2.21606648199446	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20220825084500	https://www.irishcentral.com/dublin-best-city-for-bargain-hunters
1060109740	20220825	202208	2022	2022.6438											JUD	COURT JUDGE						JUD			1	081	081	08	2	5.0	6	1	6	-5.8139534883721	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825084500	https://tribune.com.pk/story/2373074/asad-umar-seeks-interim-bail-in-section-144-violation-case
1060109741	20220825	202208	2022	2022.6438											KEN	KENYA	KEN								1	036	036	03	1	4.0	2	1	2	0.20876826722338	0								4	Gatundu, Central, Kenya	KE	KE01	18585	-0.733333	37.05	-2245193	4	Gatundu, Central, Kenya	KE	KE01	18585	-0.733333	37.05	-2245193	20220825084500	https://allafrica.com/stories/202208250080.html
1060109742	20220825	202208	2022	2022.6438											LAB	EMPLOYEE						LAB			0	040	040	04	1	1.0	5	1	5	-5.71428571428572	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825084500	https://www.mcknights.com/news/sick-staff-at-work-costs-more-than-expected-study/
1060109743	20220825	202208	2022	2022.6438											LAO	LAOS	LAO								1	020	020	02	1	3.0	4	1	4	-0.961538461538458	0								5	Valenzuela City, City of Valenzuela, Philippines	RP	RPO7	24210	14.7167	120.967	-2459641	5	Valenzuela City, City of Valenzuela, Philippines	RP	RPO7	24210	14.7167	120.967	-2459641	20220825084500	https://www.philstar.com/headlines/2022/08/25/2205075/senators-grill-budget-education-execs-over-conflicting-prices-amid-probe-pricey-laptops
1060109744	20220825	202208	2022	2022.6438											LBY	LIBYA	LBY								0	190	190	19	4	-10.0	4	1	4	-4.23875432525951	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20220825084500	https://www.middleeastmonitor.com/20220825-remembering-bloody-august-of-2011/
1060109745	20220825	202208	2022	2022.6438											LEG	LEGISLATOR						LEG			0	043	043	04	1	2.8	10	1	10	1.90995907230559	0								3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220825084500	https://theconservativetreehouse.com/blog/2022/08/25/august-25th-2022-presidential-politics-resistance-day-583/comment-page-1/
1060109746	20220825	202208	2022	2022.6438											LTU	LITHUANIA	LTU								0	190	190	19	4	-10.0	4	1	4	-0.52875082617317	0								4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20220825084500	https://www.ukrinform.net/rubric-polytics/3557750-arvydas-anusauskas-minister-of-defense-of-lithuania.html
1060109747	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			1	043	043	04	1	2.8	10	1	10	0.21834061135371	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220825084500	https://107jamz.com/rockefeller-wildlife-refuge-to-close-temporarily/
1060109748	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			1	100	100	10	3	-5.0	5	1	5	0	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825084500	https://www.traveldailymedia.com/no-masks-required-for-singapore-airlines/
1060109749	20220825	202208	2022	2022.6438											MIL	AIR FORCE						MIL			0	020	020	02	1	3.0	3	1	3	-0.32879286049789	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825084500	https://news.yahoo.com/recruiting-hard-youtubers-may-cracked-074448623.html
1060109750	20220825	202208	2022	2022.6438											MIL	MILITARY						MIL			0	040	040	04	1	1.0	10	1	10	-0.32879286049789	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825084500	https://news.yahoo.com/recruiting-hard-youtubers-may-cracked-074448623.html
1060109751	20220825	202208	2022	2022.6438											MYS	MALAYSIA	MYS								1	010	010	01	1	0.0	2	1	2	-1.91570881226054	0								4	Hutan Melintang, Perak, Malaysia	MY	MY07	18585	3.8766	100.933	-2402983	4	Hutan Melintang, Perak, Malaysia	MY	MY07	18585	3.8766	100.933	-2402983	20220825084500	https://www.thestar.com.my/news/nation/2022/08/25/mmea-detains-two-fishing-vessels-off-tanjung-karang
1060109752	20220825	202208	2022	2022.6438											MYS	MALAYSIA	MYS								1	010	010	01	1	0.0	2	1	2	-1.91570881226054	0								4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	20220825084500	https://www.thestar.com.my/news/nation/2022/08/25/mmea-detains-two-fishing-vessels-off-tanjung-karang
1060109753	20220825	202208	2022	2022.6438											NGA	NIGERIAN	NGA								0	020	020	02	1	3.0	5	1	5	-0.70593425987205	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825084500	https://www.thisdaylive.com/index.php/2022/08/25/keyamo-tinubus-track-record-stands-him-above-atiku-obi/
1060109754	20220825	202208	2022	2022.6438											NGA	NIGERIAN	NGA								0	061	061	06	2	6.4	5	1	5	-0.70593425987205	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825084500	https://www.thisdaylive.com/index.php/2022/08/25/keyamo-tinubus-track-record-stands-him-above-atiku-obi/
1060109755	20220825	202208	2022	2022.6438											NGA	NIGERIAN	NGA								0	061	061	06	2	6.4	5	1	5	-0.70593425987205	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20220825084500	https://www.thisdaylive.com/index.php/2022/08/25/keyamo-tinubus-track-record-stands-him-above-atiku-obi/
1060109756	20220825	202208	2022	2022.6438											NGAGOV	LAGOS	NGA					GOV			0	043	043	04	1	2.8	8	1	8	-0.70593425987205	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825084500	https://www.thisdaylive.com/index.php/2022/08/25/keyamo-tinubus-track-record-stands-him-above-atiku-obi/
1060109757	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								0	051	051	05	1	3.4	2	1	2	-5.8139534883721	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Muhammad Anwar, Balochistan, Pakistan	PK	PK02	40306	29.4082	66.6381	10625455	20220825084500	https://tribune.com.pk/story/2373074/asad-umar-seeks-interim-bail-in-section-144-violation-case
1060109758	20220825	202208	2022	2022.6438											REL	RELIGION									0	042	042	04	1	1.9	10	1	10	-0.28797696184305	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825084500	https://menafn.com/1104751384/The-Book-That-Changed-Me-How-Augustines-Confessions-Has-Travelled-With-Me-For-Decades-Bringing-Meaning-And-Insight
