1060087041	20220825	202208	2022	2022.6438											BGD	DHAKA	BGD								0	040	040	04	1	1.0	1	1	1	-4.22794117647059	0								4	Panaji, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	4	Panaji, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	20220825050000	https://timesofindia.indiatimes.com/tv/news/hindi/file-murder-case-order-cbi-inquiry-sonalis-phogat-kin-no-prima-facie-proof-say-cops/articleshow/93766979.cms
1060087042	20220825	202208	2022	2022.6438											BGD	DHAKA	BGD								0	040	040	04	1	1.0	2	1	2	-4.22794117647059	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Panaji, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	20220825050000	https://timesofindia.indiatimes.com/tv/news/hindi/file-murder-case-order-cbi-inquiry-sonalis-phogat-kin-no-prima-facie-proof-say-cops/articleshow/93766979.cms
1060087043	20220825	202208	2022	2022.6438											BUS	AIRLINE						BUS			1	020	020	02	1	3.0	10	1	10	0.29895366218236	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825050000	http://www.msn.com/en-us/travel/news/aviation-ministry-keen-on-establishing-international-hub-airports-in-india/ar-AA114AgC
1060087044	20220825	202208	2022	2022.6438											BUS	MANUFACTURER						BUS			0	046	046	04	1	7.0	5	1	5	0.64452156668319	0								0								0								20220825050000	https://www.autoblog.com/article/antifreeze/
1060087045	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	5.96094552929085	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825050000	https://www.philstar.com/lifestyle/business-life/2022/08/25/2204549/globe-business-reaffirms-commitment-msmes-tuloy-tuloy-na-success-digital-transformation
1060087046	20220825	202208	2022	2022.6438											BUS	AIRLINE						BUS			1	100	100	10	3	-5.0	10	1	10	0.29895366218236	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825050000	http://www.msn.com/en-us/travel/news/aviation-ministry-keen-on-establishing-international-hub-airports-in-india/ar-AA114AgC
1060087047	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	112	112	11	3	-2.0	10	1	10	-3.98009950248757	0								4	Joshimath, Uttaranchal, India	IN	IN39	70282	30.5667	79.5667	-2098737	4	Joshimath, Uttaranchal, India	IN	IN39	70282	30.5667	79.5667	-2098737	20220825050000	https://thewire.in/rights/uttarakhand-hydro-project-helang
1060087048	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	012	012	01	1	-0.4	4	1	4	-1.26582278481012	0								4	False Creek, British Columbia, Canada	CA	CA02	12552	49.2667	-123.1	-564463	4	False Creek, British Columbia, Canada	CA	CA02	12552	49.2667	-123.1	-564463	20220825050000	https://thetyee.ca/News/2022/08/25/Meet-People-Who-Want-To-Clean-Up-False-Creek/
1060087049	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	020	020	02	1	3.0	4	1	4	-1.26582278481012	0								4	False Creek, British Columbia, Canada	CA	CA02	12552	49.2667	-123.1	-564463	4	False Creek, British Columbia, Canada	CA	CA02	12552	49.2667	-123.1	-564463	20220825050000	https://thetyee.ca/News/2022/08/25/Meet-People-Who-Want-To-Clean-Up-False-Creek/
1060087050	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	040	040	04	1	1.0	4	1	4	-2.52427184466019	0								4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	20220825050000	https://www.asiaone.com/singapore/composer-ndp-songs-serious-accident-national-day
1060087051	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	-2.52427184466019	0								4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	1	Singapore	SN	SN		1.366667	103.8	SN	20220825050000	https://www.asiaone.com/singapore/composer-ndp-songs-serious-accident-national-day
1060087052	20220825	202208	2022	2022.6438											CHR	CHRISTIAN				CHR					0	0841	084	08	2	7.0	6	1	6	-10.5263157894737	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825050000	https://kbat.com/frisco-wendys-shooting/
1060087053	20220825	202208	2022	2022.6438											CVL	VOTER						CVL			0	040	040	04	1	1.0	2	1	2	1.86480186480187	0								3	Florida Keys, Florida, United States	US	USFL		24.6671	-81.5831	294585	3	Florida Keys, Florida, United States	US	USFL		24.6671	-81.5831	294585	20220825050000	https://www.keysnews.com/news/government/mooney-to-face-gentle-for-state-house-dist-120-seat/article_b5fc76fe-23c0-11ed-9bba-d76eacceb67f.html
1060087054	20220825	202208	2022	2022.6438											CVL	VOTER						CVL			0	040	040	04	1	1.0	2	1	2	1.86480186480187	0								3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825050000	https://www.keysnews.com/news/government/mooney-to-face-gentle-for-state-house-dist-120-seat/article_b5fc76fe-23c0-11ed-9bba-d76eacceb67f.html
1060087055	20220825	202208	2022	2022.6438											CVL	VOTER						CVL			0	040	040	04	1	1.0	6	1	6	1.86480186480187	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825050000	https://www.keysnews.com/news/government/mooney-to-face-gentle-for-state-house-dist-120-seat/article_b5fc76fe-23c0-11ed-9bba-d76eacceb67f.html
1060087056	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	5	1	5	-5.59139784946237	0								3	Interlachen, Florida, United States	US	USFL	FL107	29.6239	-81.8904	305857	3	Interlachen, Florida, United States	US	USFL	FL107	29.6239	-81.8904	305857	20220825050000	https://www.indiatoday.in/world/story/florida-postal-worker-died-after-being-mauled-pack-dogs-officials-1992225-2022-08-25
1060087057	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	6	1	6	-3.98009950248757	0								4	Joshimath, Uttaranchal, India	IN	IN39	70282	30.5667	79.5667	-2098737	4	Joshimath, Uttaranchal, India	IN	IN39	70282	30.5667	79.5667	-2098737	20220825050000	https://thewire.in/rights/uttarakhand-hydro-project-helang
1060087058	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	4	1	4	-3.98009950248757	0								4	Sati, Rajasthan, India	IN	IN24	17859	25.7444	75.7431	6230059	4	Sati, Rajasthan, India	IN	IN24	17859	25.7444	75.7431	6230059	20220825050000	https://thewire.in/rights/uttarakhand-hydro-project-helang
1060087059	20220825	202208	2022	2022.6438											CVL	VOTER						CVL			0	051	051	05	1	3.4	3	1	3	1.38445154419595	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20220825050000	https://allafrica.com/stories/202208250002.html
1060087060	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			0	130	130	13	3	-4.4	5	1	5	-4.60526315789474	0								4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	20220825050000	https://ummid.com/news/2022/august/25.08.2022/russian-shelling-on-chaplyne-train-station-in-ukraine-kills-22.html
1060087061	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	010	010	01	1	0.0	5	1	5	2.66666666666667	0								3	Mars Hill, Louisiana, United States	US	USLA		31.7182	-92.7968	549158	3	Mars Hill, Louisiana, United States	US	USLA		31.7182	-92.7968	549158	20220825050000	https://www.hendersonvillelightning.com/news/2612-ethlyn-byrd-a-devoted-teacher-dies-at-age-70.html
1060087062	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	033	033	03	1	5.2	10	1	10	2.28571428571429	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825050000	https://www.kcci.com/article/student-loan-borrowers-take-next-steps-to-receive-debt-forgiveness/40984617
1060087063	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	2.28571428571429	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825050000	https://www.kcci.com/article/student-loan-borrowers-take-next-steps-to-receive-debt-forgiveness/40984617
1060087064	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-3.14465408805032	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220825050000	https://www.nbcrightnow.com/news/ycso-reminds-people-to-look-out-for-kids-around-buses-and-school-zones/article_a8074498-2406-11ed-8eeb-d76955fcd511.html
1060087065	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	3	1	3	2.66666666666667	0								3	Mars Hill, Louisiana, United States	US	USLA		31.7182	-92.7968	549158	3	Mars Hill, Louisiana, United States	US	USLA		31.7182	-92.7968	549158	20220825050000	https://www.hendersonvillelightning.com/news/2612-ethlyn-byrd-a-devoted-teacher-dies-at-age-70.html
1060087066	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	2	1	2	2.66666666666667	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825050000	https://www.hendersonvillelightning.com/news/2612-ethlyn-byrd-a-devoted-teacher-dies-at-age-70.html
1060087067	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	110	110	11	3	-2.0	10	1	10	-1.65289256198347	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20220825050000	https://www.thesundaily.my/home/discriminative-obstacle-to-tertiary-education-IB9715497
1060087068	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			0	043	043	04	1	2.8	2	1	2	-4.74860335195531	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20220825050000	https://www.theguardian.com/world/2022/aug/25/spanish-civil-war-book-reveals-hidden-history-of-female-journalists
1060087069	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			0	043	043	04	1	2.8	3	1	3	-4.74860335195531	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20220825050000	https://www.theguardian.com/world/2022/aug/25/spanish-civil-war-book-reveals-hidden-history-of-female-journalists
1060087070	20220825	202208	2022	2022.6438											ESP	SPAIN	ESP								0	130	130	13	3	-4.4	1	1	1	-4.74860335195531	0								1	Spain	SP	SP		40	-4	SP	1	Ireland	EI	EI		53	-8	EI	20220825050000	https://www.theguardian.com/world/2022/aug/25/spanish-civil-war-book-reveals-hidden-history-of-female-journalists
1060087071	20220825	202208	2022	2022.6438											ESP	SPAIN	ESP								0	130	130	13	3	-4.4	4	1	4	-4.74860335195531	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825050000	https://www.theguardian.com/world/2022/aug/25/spanish-civil-war-book-reveals-hidden-history-of-female-journalists
1060087072	20220825	202208	2022	2022.6438											FJI	FIJI	FJI								1	100	100	10	3	-5.0	10	1	10	4.21686746987952	0								4	Vuna, Central, Fiji	FJ	FJ01	40197	-17.9167	178.417	-1196933	4	Vuna, Central, Fiji	FJ	FJ01	40197	-17.9167	178.417	-1196933	20220825050000	https://www.fijitimes.com/fiji-should-shake-off-coup-culture/
1060087073	20220825	202208	2022	2022.6438											FJI	FIJI	FJI								1	190	190	19	4	-10.0	2	1	2	2.43161094224924	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20220825050000	https://www.fijitimes.com/big-steps-for-children/
1060087074	20220825	202208	2022	2022.6438											FJIGOV	FIJI	FJI					GOV			1	190	190	19	4	-10.0	2	1	2	2.43161094224924	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20220825050000	https://www.fijitimes.com/big-steps-for-children/
1060087075	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	5.28846153846154	0								4	Eastleigh, Hampshire, United Kingdom	UK	UKF2	40112	50.9667	-1.35	-2595215	4	Eastleigh, Hampshire, United Kingdom	UK	UKF2	40112	50.9667	-1.35	-2595215	20220825050000	https://www.dailyecho.co.uk/news/20717090.cbeebies-music-maker-nick-cope-autumn-season-announcement/
1060087076	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-4.34782608695652	0								4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	154724	54.5833	-3.68333	-2595622	1	Rwanda	RW	RW		-2	30	RW	20220825050000	http://www.newsincyprus.com/news/410825/britain-to-work-with-albania-to-deport-migrants-who-cross-channel
1060087077	20220825	202208	2022	2022.6438											GBR	LIVERPOOL	GBR								1	042	042	04	1	1.9	10	1	10	-4.41558441558441	0								4	Speke, Liverpool, United Kingdom	UK	UKH8	40179	53.3333	-2.85	-2608411	4	Speke, Liverpool, United Kingdom	UK	UKH8	40179	53.3333	-2.85	-2608411	20220825050000	https://www.mirror.co.uk/news/uk-news/ryanair-stewardess-fighting-life-after-27826997
1060087078	20220825	202208	2022	2022.6438											GOV	GOVERNOR						GOV			0	042	042	04	1	1.9	10	1	10	1.63934426229508	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20220825050000	https://www.thisdaylive.com/index.php/2022/08/25/fg-urges-states-to-establish-digital-economy-ministries/
1060087079	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	080	080	08	2	5.0	10	1	10	-6.2962962962963	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825050000	https://www.thehindu.com/news/national/cbi-files-charge-sheet-in-biocon-case/article65808677.ece
1060087080	20220825	202208	2022	2022.6438											GOV	AUTHORITIES						GOV			0	100	100	10	3	-5.0	6	1	6	-1.81818181818182	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220825050000	https://allafrica.com/stories/202208250003.html
1060087081	20220825	202208	2022	2022.6438											GOV	KING						GOV			1	190	190	19	4	-10.0	6	1	6	2.43161094224924	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20220825050000	https://www.fijitimes.com/big-steps-for-children/
1060087082	20220825	202208	2022	2022.6438											GOVPTY	RULING PARTY						GOV			0	130	130	13	3	-4.4	10	1	10	1.38445154419595	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825050000	https://allafrica.com/stories/202208250002.html
1060087083	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	036	036	03	1	4.0	5	1	5	-0.794701986754969	0								1	Monaco	MN	MN		43.733333	7.4	MN	1	Monaco	MN	MN		43.733333	7.4	MN	20220825050000	https://www.celebdirtylaundry.com/2022/general-hospital-spoilers-wednesday-august-24-recap-selinas-mob-order-traps-curtis-carly-drews-passionate-kiss/
1060087084	20220825	202208	2022	2022.6438											IND	DELHI	IND								1	040	040	04	1	1.0	2	1	2	0.84745762711865	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825050000	https://www.indiatoday.in/india/story/uttar-pradesh-minister-bhupendra-chaudhary-next-up-bjp-chief-party-sources-yogi-adityanath-1992243-2022-08-25
1060087085	20220825	202208	2022	2022.6438											IND	DELHI	IND								1	040	040	04	1	1.0	1	1	1	0.84745762711865	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220825050000	https://www.indiatoday.in/india/story/uttar-pradesh-minister-bhupendra-chaudhary-next-up-bjp-chief-party-sources-yogi-adityanath-1992243-2022-08-25
1060087086	20220825	202208	2022	2022.6438											IND	DELHI	IND								1	040	040	04	1	1.0	1	1	1	0.84745762711865	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220825050000	https://www.indiatoday.in/india/story/uttar-pradesh-minister-bhupendra-chaudhary-next-up-bjp-chief-party-sources-yogi-adityanath-1992243-2022-08-25
1060087087	20220825	202208	2022	2022.6438											IND	JAMMU AND KASHMIR	IND								1	042	042	04	1	1.9	2	1	2	1.18694362017805	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825050000	https://timesofindia.indiatimes.com/city/srinagar/national-conference-to-contest-all-90-assembly-seats-alone-in-jk/articleshow/93762294.cms
1060087088	20220825	202208	2022	2022.6438											IND	UTTARAKHAND	IND								0	051	051	05	1	3.4	8	1	8	-3.98009950248757	0								4	Joshimath, Uttaranchal, India	IN	IN39	70282	30.5667	79.5667	-2098737	4	Joshimath, Uttaranchal, India	IN	IN39	70282	30.5667	79.5667	-2098737	20220825050000	https://thewire.in/rights/uttarakhand-hydro-project-helang
1060087089	20220825	202208	2022	2022.6438											INDGOV	RAJASTHAN	IND					GOV			1	057	057	05	1	8.0	10	1	10	0	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825050000	https://www.businessworld.in/article/NHPC-To-Develop-10-GW-Green-Energy-Parks-In-Rajasthan/25-08-2022-443681/
1060087090	20220825	202208	2022	2022.6438											IRN	IRAN	IRN								0	057	057	05	1	8.0	5	1	5	-3.42857142857143	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825050000	https://www.bssnews.net/news/78791
1060087091	20220825	202208	2022	2022.6438											ISRGOVMIL	ISRAEL	ISR					GOV	MIL		0	046	046	04	1	7.0	2	1	2	-3.42857142857143	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825050000	https://www.bssnews.net/news/78791
1060087092	20220825	202208	2022	2022.6438											ISRGOVMIL	ISRAEL	ISR					GOV	MIL		0	046	046	04	1	7.0	8	1	8	-3.42857142857143	0								1	Israel	IS	IS		31.5	34.75	IS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825050000	https://www.bssnews.net/news/78791
1060087093	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	020	020	02	1	3.0	10	1	10	-5.69105691056911	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825050000	https://www.komu.com/news/advocates-sue-to-block-missouri-voter-photo-id-law/article_58f03df2-5022-5d28-bce7-09cd1ad579b4.html
1060087094	20220825	202208	2022	2022.6438											JUD	MAGISTRATE						JUD			0	025	025	02	1	-0.3	6	1	6	-5.38033395176253	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825050000	https://www.oxfordmail.co.uk/news/20743868.campaigner-cleared-criminal-damage-oxford-covid-19-recovery-trials-base/
1060087095	20220825	202208	2022	2022.6438											JUD	PROSECUTOR						JUD			0	110	110	11	3	-2.0	5	1	5	-3.93873085339169	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825050000	https://www.abc57.com/news/activist-attorney-reacts-to-police-shooting-ruled-justified
1060087096	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			0	114	114	11	3	-2.0	10	1	10	-3.80047505938243	0								4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	20220825050000	https://timesofindia.indiatimes.com/india/petition-in-supreme-court-on-threat-to-cbi-judge-hearing-mondal-case/articleshow/93767206.cms
