1060078695	20220825	202208	2022	2022.6438											LBN	LEBANON	LBN								0	0874	087	08	2	10.0	3	1	3	-9.13705583756345	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825031500	https://www.vnews.com/Grafton-County-grand-jury-indicts-man-accused-in-shooting-death-of-cousin-47740187
1060078696	20220825	202208	2022	2022.6438											LBN	LEBANON	LBN								0	190	190	19	4	-10.0	3	1	3	-9.13705583756345	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825031500	https://www.vnews.com/Grafton-County-grand-jury-indicts-man-accused-in-shooting-death-of-cousin-47740187
1060078697	20220825	202208	2022	2022.6438											MED	MEDIA						MED			1	040	040	04	1	1.0	5	1	5	-2.76497695852534	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220825031500	https://tolonews.com/index.php/afghanistan/attack-mediajournalists-179540
1060078698	20220825	202208	2022	2022.6438											MED	CORRESPONDENT						MED			0	043	043	04	1	2.8	3	1	3	-3.90143737166324	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825031500	https://punchng.com/oro-worshippers-church-members-clash-lagos-tailor-dies/
1060078699	20220825	202208	2022	2022.6438											MIL	MILITARY						MIL			1	042	042	04	1	1.9	6	1	6	3.58814352574103	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220825031500	https://www.kdramastars.com/articles/126365/20220824/bona-confirmed-team-up-heartthrobs-drama.htm
1060078700	20220825	202208	2022	2022.6438											MILMIL	ARMY						MIL	MIL		1	072	072	07	2	8.3	6	1	6	-3.97111913357401	0								4	Jhangar, Punjab, Pakistan	PK	PK04	23670	30.65	70.6833	-2763524	4	Kotli, Punjab, Pakistan	PK	PK04	23677	31.4167	73.45	-2766424	20220825031500	https://newsroompost.com/india/we-were-asked-to-attack-the-indian-army-captured-terrorist-confesses-pakistan-armys-role-in-terrorism-in-jk/5168172.html
1060078701	20220825	202208	2022	2022.6438											MMR	MYANMAR	MMR								0	040	040	04	1	1.0	2	1	2	-5.75539568345324	0								1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20220825031500	https://www.thehindu.com/news/international/rohingya-must-be-part-of-myanmar-crisis-solution-says-un-chief/article65808578.ece
1060078702	20220825	202208	2022	2022.6438											MNCUSA	DISNEY	USA					MNC			1	036	036	03	1	4.0	10	1	10	-0.40485829959514	0								0								0								20220825031500	https://wegotthiscovered.com/news/andor-showrunner-says-it-takes-place-at-a-potent-moment-in-star-wars-history/
1060078703	20220825	202208	2022	2022.6438											NGA	NIGERIA	NGA								1	130	130	13	3	-4.4	8	1	8	-2.40825688073394	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20220825031500	https://guardian.ng/opinion/buharis-warning-against-civil-war-part-2/
1060078704	20220825	202208	2022	2022.6438											PAK	LAHORE	PAK								1	036	036	03	1	4.0	1	1	1	2.16606498194946	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825031500	https://www.thenews.com.pk/print/985224-fundraising-campaign-for-skmch-karachi-begins
1060078705	20220825	202208	2022	2022.6438											PAK	LAHORE	PAK								1	036	036	03	1	4.0	4	1	4	2.16606498194946	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825031500	https://www.thenews.com.pk/print/985224-fundraising-campaign-for-skmch-karachi-begins
1060078706	20220825	202208	2022	2022.6438											PRK	PYONGYANG	PRK								1	043	043	04	1	2.8	10	1	10	-8.94736842105266	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20220825031500	http://www.koreatimes.co.kr/www/nation/2022/08/103_334989.html
1060078707	20220825	202208	2022	2022.6438											SGP	SINGAPORE	SGP								1	112	112	11	3	-2.0	2	1	2	-8.19366852886406	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220825031500	https://stomp.straitstimes.com/singapore-seen/ex-prison-officer-sent-to-prison-for-giving-prisoner-info-about-other-prisoners
1060078708	20220825	202208	2022	2022.6438											SGPCOP	SINGAPORE	SGP					COP			1	046	046	04	1	7.0	10	1	10	-8.19366852886406	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220825031500	https://stomp.straitstimes.com/singapore-seen/ex-prison-officer-sent-to-prison-for-giving-prisoner-info-about-other-prisoners
1060078709	20220825	202208	2022	2022.6438											USA	ORLANDO	USA								1	010	010	01	1	0.0	5	1	5	-2.05479452054795	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825031500	https://www.montereycountyweekly.com/opinion/mcnow_intro/a-dennis-the-menace-statue-has-been-stolen-in-monterey-it-s-not-the-first/article_caf3ced8-2404-11ed-9b7e-9b5f676adde7.html
1060078710	20220825	202208	2022	2022.6438											USA	PORTLAND	USA								0	020	020	02	1	3.0	8	1	8	-5.47945205479452	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220825031500	https://edmontonjournal.com:443/news/local-news/oregon-man-accused-of-kidnapping-raping-edmonton-girl-faces-new-charges-including-for-sexually-explicit-podcast
