1060107048	20220825	202208	2022	2022.6438	COPCVL	POLICE						COP	CVL												0	010	010	01	1	0.0	10	1	10	-2.67857142857143	4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	0								4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	20220825081500	https://allafrica.com/stories/202208250101.html
1060107049	20220825	202208	2022	2022.6438	CRM	PERPETRATOR						CRM													1	010	010	01	1	0.0	10	1	10	-8.09248554913295	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825081500	https://www.watoday.com.au/national/nsw/failed-to-protect-me-victim-considers-suing-nsw-school-over-rape-20220825-p5bcmj.html
1060107050	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM													1	164	164	16	4	-7.0	10	1	10	-7.45454545454546	0								0								0								20220825081500	https://www.abqjournal.com/2527073/criminals-high-on-drugs-they-buy-with-stolen-goods.html
1060107051	20220825	202208	2022	2022.6438	CRM	ROBBER						CRM													1	193	193	19	4	-10.0	2	1	2	-9.04977375565611	4	Obosomase, Ghana (general), Ghana	GH	GH00	190724	5.87566	-0.15539	-2077431	0								4	Obosomase, Ghana (general), Ghana	GH	GH00	190724	5.87566	-0.15539	-2077431	20220825081500	https://www.ghanaiantimes.com.gh/3-suspected-robbers-gunned-down/
1060107052	20220825	202208	2022	2022.6438	CRM	DEALER						CRM			BUS	BANK						BUS			0	043	043	04	1	2.8	5	1	5	-0.50761421319797	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220825081500	https://www.team-bhp.com/forum/indian-car-scene/255584-my-experience-permanently-registering-car-purchased-kerala-karnataka.html
1060107053	20220825	202208	2022	2022.6438	CRM	ROBBER						CRM			GHA	GHANAIAN	GHA								1	193	193	19	4	-10.0	10	1	10	-9.04977375565611	4	Koforidua, Eastern, Ghana	GH	GH05	16617	6.09408	-0.25913	-2074535	4	Koforidua, Eastern, Ghana	GH	GH05	16617	6.09408	-0.25913	-2074535	4	Koforidua, Eastern, Ghana	GH	GH05	16617	6.09408	-0.25913	-2074535	20220825081500	https://www.ghanaiantimes.com.gh/3-suspected-robbers-gunned-down/
1060107054	20220825	202208	2022	2022.6438	CRM	ROBBER						CRM			GHA	GHANA	GHA								1	193	193	19	4	-10.0	2	1	2	-9.04977375565611	4	Obosomase, Ghana (general), Ghana	GH	GH00	190724	5.87566	-0.15539	-2077431	4	Akuapem, Ghana (general), Ghana	GH	GH00	190600	5.96667	-1.08333	-2069100	4	Obosomase, Ghana (general), Ghana	GH	GH00	190724	5.87566	-0.15539	-2077431	20220825081500	https://www.ghanaiantimes.com.gh/3-suspected-robbers-gunned-down/
1060107055	20220825	202208	2022	2022.6438	CRM	ROBBER						CRM			GHA	GHANA	GHA								1	193	193	19	4	-10.0	6	1	6	-9.04977375565611	4	Obosomase, Ghana (general), Ghana	GH	GH00	190724	5.87566	-0.15539	-2077431	4	Obosomase, Ghana (general), Ghana	GH	GH00	190724	5.87566	-0.15539	-2077431	4	Obosomase, Ghana (general), Ghana	GH	GH00	190724	5.87566	-0.15539	-2077431	20220825081500	https://www.ghanaiantimes.com.gh/3-suspected-robbers-gunned-down/
1060107056	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL													1	036	036	03	1	4.0	2	1	2	0.995024875621895	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825081500	https://www.readingchronicle.co.uk/news/20742607.new-indian-restaurant-reading-mall-moves-ahead/
1060107057	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL													1	036	036	03	1	4.0	8	1	8	0.995024875621895	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20220825081500	https://www.readingchronicle.co.uk/news/20742607.new-indian-restaurant-reading-mall-moves-ahead/
1060107058	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			CANCOP	VANCOUVER	CAN					COP			0	090	090	09	2	-2.0	5	1	5	-3.51262349066959	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220825081500	https://vancouversun.com:443/news/local-news/family-man-shot-vancouver-police-bean-bag-gun-wants-answers
1060107059	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			CMR	CAMEROON	CMR								1	173	173	17	4	-5.0	1	1	1	-2.72108843537415	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	4	Obem, Sud, Cameroon	CM	CM14	18585	2.7	11.5167	-3157687	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20220825081500	https://www.vanguardngr.com/2022/08/benue-volunteer-guards-apprehends-5-armed-ambazonian-fighters/
1060107060	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL			COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-9.04977375565611	4	Akroma, Ghana (general), Ghana	GH	GH00	190647	5.18333	-1.21667	-2069024	4	Akroma, Ghana (general), Ghana	GH	GH00	190647	5.18333	-1.21667	-2069024	4	Akroma, Ghana (general), Ghana	GH	GH00	190647	5.18333	-1.21667	-2069024	20220825081500	https://www.ghanaiantimes.com.gh/3-suspected-robbers-gunned-down/
1060107061	20220825	202208	2022	2022.6438	CVL	IMMIGRANT						CVL			JUD	JUDGE						JUD			0	010	010	01	1	0.0	5	1	5	-11.4973262032086	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220825081500	https://www.tauntongazette.com/story/news/crime/2022/08/21/taunton-man-convicted-child-rape-sentenced-10-years-prison/7860167001/
1060107062	20220825	202208	2022	2022.6438	CVL	REPATRIATE						CVL			RUS	RUSSIA	RUS								0	063	063	06	2	7.4	1	1	1	-3.28006728343146	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825081500	https://www.cineuropa.org/en/interview/429177/
1060107063	20220825	202208	2022	2022.6438	CVL	REPATRIATE						CVL			RUS	RUSSIA	RUS								0	063	063	06	2	7.4	1	1	1	-3.28006728343146	1	Russia	RS	RS		60	100	RS	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825081500	https://www.cineuropa.org/en/interview/429177/
1060107064	20220825	202208	2022	2022.6438	CVL	IMMIGRANT						CVL			USAJUD	UNITED STATES	USA					JUD			0	010	010	01	1	0.0	1	1	1	-11.4973262032086	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220825081500	https://www.tauntongazette.com/story/news/crime/2022/08/21/taunton-man-convicted-child-rape-sentenced-10-years-prison/7860167001/
1060107065	20220825	202208	2022	2022.6438	CZE	CZECH	CZE								BUS	PRODUCER						BUS			0	020	020	02	1	3.0	10	1	10	2.13414634146342	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220825081500	https://www.cineuropa.org/en/newsdetail/429117/
1060107066	20220825	202208	2022	2022.6438	CZE	CZECH	CZE								CZEGOV	CZECH REPUBLIC	CZE					GOV			1	071	071	07	2	7.4	4	1	4	2.13414634146342	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20220825081500	https://www.cineuropa.org/en/newsdetail/429117/
1060107067	20220825	202208	2022	2022.6438	CZE	CZECH	CZE								GBR	SHEFFIELD	GBR								0	051	051	05	1	3.4	1	1	1	1.80327868852459	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220825081500	https://www.cineuropa.org/en/newsdetail/429181/
1060107068	20220825	202208	2022	2022.6438	CZEGOV	CZECH	CZE					GOV													1	071	071	07	2	7.4	6	1	6	2.13414634146342	1	Norway	NO	NO		62	10	NO	0								1	Norway	NO	NO		62	10	NO	20220825081500	https://www.cineuropa.org/en/newsdetail/429117/
1060107069	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU																		0	111	111	11	3	-2.0	2	1	2	-5.6701030927835	1	Italy	IT	IT		42.833333	12.833333	IT	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825081500	https://www.thesouthafrican.com/culture/lgbtqia/berlin-bar-restaurant-durban-lgbtqi-homophobia-transphobia-latest/
1060107070	20220825	202208	2022	2022.6438	DEU	BERLIN	DEU																		0	114	114	11	3	-2.0	7	1	7	-5.6701030927835	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825081500	https://www.thesouthafrican.com/culture/lgbtqia/berlin-bar-restaurant-durban-lgbtqi-homophobia-transphobia-latest/
1060107071	20220825	202208	2022	2022.6438	DEU	BERLIN	DEU								AFR	AFRICA	AFR								1	112	112	11	3	-2.0	2	1	2	-5.6701030927835	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825081500	https://www.thesouthafrican.com/culture/lgbtqia/berlin-bar-restaurant-durban-lgbtqi-homophobia-transphobia-latest/
1060107072	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								ISR	ISRAEL	ISR								1	020	020	02	1	3.0	2	1	2	-9.15841584158415	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kafr Qasim, HaMerkaz, Israel	IS	IS02	18311	32.1142	34.9739	-780315	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825081500	https://www.israelnationalnews.com/news/358722
1060107073	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								PSE	PALESTINIAN	PSE								1	020	020	02	1	3.0	3	1	3	-9.15841584158415	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kafr Qasim, HaMerkaz, Israel	IS	IS02	18311	32.1142	34.9739	-780315	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825081500	https://www.israelnationalnews.com/news/358722
1060107074	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								UKR	UKRAINE	UKR								0	130	130	13	3	-4.4	1	1	1	-2.86844708209694	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825081500	https://www.thenews-chronicle.com/spears-in-place-of-bridges-australia-china-and-fashioned-ignorance/
1060107075	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								UKR	UKRAINE	UKR								0	130	130	13	3	-4.4	1	1	1	-2.86844708209694	1	Germany	GM	GM		51.5	10.5	GM	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825081500	https://www.thenews-chronicle.com/spears-in-place-of-bridges-australia-china-and-fashioned-ignorance/
1060107076	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.43383947939262	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825081500	https://www.rbth.com/history/335343-ussr-and-us-spies
1060107077	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.43383947939262	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20220825081500	https://www.rbth.com/history/335343-ussr-and-us-spies
1060107078	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	1122	112	11	3	-2.0	1	1	1	0.43383947939262	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825081500	https://www.rbth.com/history/335343-ussr-and-us-spies
1060107079	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	NEW YORK	USA								1	1122	112	11	3	-2.0	1	1	1	0.43383947939262	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825081500	https://www.rbth.com/history/335343-ussr-and-us-spies
1060107080	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	1122	112	11	3	-2.0	2	1	2	0.43383947939262	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825081500	https://www.rbth.com/history/335343-ussr-and-us-spies
1060107081	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU													1	012	012	01	1	-0.4	1	1	1	-5.18134715025907	4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	0								4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	20220825081500	https://www.vanguardngr.com/2022/08/soludo-expresses-shock-as-anambra-lawmaker-dies-in-south-africa/
1060107082	20220825	202208	2022	2022.6438	EDU	SCHOLAR						EDU													1	012	012	01	1	-0.4	5	1	5	-2.67857142857143	4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	0								4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	20220825081500	https://allafrica.com/stories/202208250101.html
1060107083	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	033	033	03	1	5.2	5	1	5	3.125	1	Rwanda	RW	RW		-2	30	RW	0								1	Rwanda	RW	RW		-2	30	RW	20220825081500	https://taarifa.rw/mtn-rwanda-and-ihs-rwanda-donate-200-computers-and-internet-in-a-school-digitalization-initiative/
1060107084	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	042	042	04	1	1.9	5	1	5	-5.6701030927835	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825081500	https://www.thesouthafrican.com/culture/lgbtqia/berlin-bar-restaurant-durban-lgbtqi-homophobia-transphobia-latest/
1060107085	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	180	180	18	4	-9.0	4	1	4	-3.34620334620335	3	Holy Trinity Lutheran Church, Tennessee, United States	US	USTN	TN037	36.1312	-86.8364	1324563	0								3	Holy Trinity Lutheran Church, Tennessee, United States	US	USTN		36.1312	-86.8364	1324563	20220825081500	https://www.djournal.com/news/crime-law-enforcement/new-technology-solve-leigh-occhi-case/article_32e72150-3af9-53c6-bef2-bc572b06520d.html
1060107086	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	180	180	18	4	-9.0	6	1	6	-3.34620334620335	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220825081500	https://www.djournal.com/news/crime-law-enforcement/new-technology-solve-leigh-occhi-case/article_32e72150-3af9-53c6-bef2-bc572b06520d.html
1060107087	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			CHN	CHINA	CHN								1	042	042	04	1	1.9	3	1	3	-3.00230946882217	1	South Korea	KS	KS		37	127.5	KS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825081500	https://www.asahi.com/ajw/articles/14702913
1060107088	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			GHA	GHANA	GHA								0	010	010	01	1	0.0	10	1	10	0.721153846153844	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825081500	https://www.ghanaiantimes.com.gh/3-schools-of-hygiene-get-110246-lab-equipment/
1060107089	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			GHA	GHANA	GHA								0	026	026	02	1	4.0	10	1	10	0.721153846153844	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825081500	https://www.ghanaiantimes.com.gh/3-schools-of-hygiene-get-110246-lab-equipment/
1060107090	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			GOV	BUREAUCRACY						GOV			0	020	020	02	1	3.0	2	1	2	-3.04162219850587	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825081500	https://www.dailymail.co.uk/health/article-11141281/A-50s-havent-years-Covid-booster-jab-parts-England.html
1060107091	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			GOV	BUREAUCRACY						GOV			0	020	020	02	1	3.0	8	1	8	-3.04162219850587	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825081500	https://www.dailymail.co.uk/health/article-11141281/A-50s-havent-years-Covid-booster-jab-parts-England.html
1060107092	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		1	180	180	18	4	-9.0	10	1	10	-8.09248554913295	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825081500	https://www.watoday.com.au/national/nsw/failed-to-protect-me-victim-considers-suing-nsw-school-over-rape-20220825-p5bcmj.html
1060107093	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			NGA	NIGERIA	NGA								1	012	012	01	1	-0.4	1	1	1	-5.18134715025907	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20220825081500	https://www.vanguardngr.com/2022/08/soludo-expresses-shock-as-anambra-lawmaker-dies-in-south-africa/
1060107094	20220825	202208	2022	2022.6438	EDU	COLLEGE						EDU			NGA	LAGOS	NGA								1	017	017	01	1	0.0	10	1	10	6.282722513089	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825081500	https://www.vanguardngr.com/2022/08/dowen-college-clocks-25-restates-vision/
1060107095	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	LOS ANGELES	USA								0	020	020	02	1	3.0	2	1	2	-3.24427480916031	3	Chula Vista, California, United States	US	USCA	CA073	32.6401	-117.084	1660481	3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	20220825081500	https://www.nbcsandiego.com/news/local/chula-vistas-vote-to-close-harborside-park-is-just-kicking-problem-down-the-road-parents/3031523/
1060107096	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	COLUMBUS	USA								1	030	030	03	1	4.0	8	1	8	1.06870229007634	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220825081500	https://www.10tv.com/article/news/local/columbus-school-board-reaches-conceptual-agreement-with-teachers-union-thursday-morning/530-c62e83a1-6249-412f-8e7a-4cf5ee0705df
1060107097	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.66889632107024	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220825081500	https://www.arkansasonline.com/news/2022/aug/24/100000-plus-arkansans-could-see-relief-from/
1060107098	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	0.66889632107024	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220825081500	https://www.arkansasonline.com/news/2022/aug/24/100000-plus-arkansans-could-see-relief-from/
1060107099	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	0.66889632107024	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220825081500	https://www.arkansasonline.com/news/2022/aug/24/100000-plus-arkansans-could-see-relief-from/
1060107100	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			USA	ARKANSAS	USA								1	056	056	05	1	7.0	10	1	10	0.66889632107024	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220825081500	https://www.arkansasonline.com/news/2022/aug/24/100000-plus-arkansans-could-see-relief-from/
1060107101	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	056	056	05	1	7.0	2	1	2	0.66889632107024	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220825081500	https://www.arkansasonline.com/news/2022/aug/24/100000-plus-arkansans-could-see-relief-from/
1060107102	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU			USAGOV	HOUSTON	USA					GOV			0	051	051	05	1	3.4	4	1	4	0.66889632107024	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220825081500	https://www.arkansasonline.com/news/2022/aug/24/100000-plus-arkansans-could-see-relief-from/
1060107103	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU			USAGOV	UNITED STATES	USA					GOV			0	051	051	05	1	3.4	2	1	2	0.66889632107024	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220825081500	https://www.arkansasonline.com/news/2022/aug/24/100000-plus-arkansans-could-see-relief-from/
1060107104	20220825	202208	2022	2022.6438	ELI	ACTOR						ELI													0	051	051	05	1	3.4	10	1	10	4.43925233644859	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220825081500	https://allafrica.com/stories/202208250037.html
1060107105	20220825	202208	2022	2022.6438	ELI	ACTOR						ELI			NGA	NIGERIA	NGA								0	010	010	01	1	0.0	10	1	10	4.43925233644859	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220825081500	https://allafrica.com/stories/202208250037.html
1060107106	20220825	202208	2022	2022.6438	ELIJUD	RETIRED						ELI	JUD		ELI	RETIRED						ELI			1	160	160	16	4	-4.0	5	1	5	0.65703022339028	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825081500	https://thewire.in/law/supreme-court-pegasus-technical-committee
1060107107	20220825	202208	2022	2022.6438	ELIJUD	RETIRED						ELI	JUD		GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	5	1	5	0.65703022339028	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825081500	https://thewire.in/law/supreme-court-pegasus-technical-committee
1060107108	20220825	202208	2022	2022.6438	ESP	SPAIN	ESP								DEU	GERMAN	DEU								1	071	071	07	2	7.4	5	1	5	2.9535864978903	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825081500	https://www.ghanaiantimes.com.gh/govt-installs-more-renewable-energy-deputy-energy-minister/
1060107109	20220825	202208	2022	2022.6438	ESP	SPAIN	ESP								ITA	ITALIAN	ITA								1	042	042	04	1	1.9	7	1	7	-5.05050505050505	1	Spain	SP	SP		40	-4	SP	1	Italy	IT	IT		42.833333	12.833333	IT	1	Spain	SP	SP		40	-4	SP	20220825081500	https://greekreporter.com/2022/08/25/man-tests-positive-covid-monkeypox-hiv/
