1060185601	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	084	084	08	2	7.0	10	1	10	-8.39160839160839	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220825183000	https://mybighornbasin.com/armed-and-violent-sexual-predator-on-the-run-from-wisconsin-captured-in-fremont-county/
1060185602	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	090	090	09	2	-2.0	10	1	10	-3.21428571428571	4	Auraiya, Uttar Pradesh, India	IN	IN36	70269	26.4667	79.5167	-2089353	0								4	Auraiya, Uttar Pradesh, India	IN	IN36	70269	26.4667	79.5167	-2089353	20220825183000	https://timesofindia.indiatimes.com/city/kanpur/uttar-pradesh-college-manager-wife-son-found-dead-with-bullet-wounds-in-auraiya-district/articleshow/93784689.cms
1060185603	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	090	090	09	2	-2.0	10	1	10	-6.3013698630137	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825183000	https://www.cbc.ca/news/canada/hamilton/grandparent-scam-arrest-niagara-1.6561777
1060185604	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	110	110	11	3	-2.0	5	1	5	-6.3013698630137	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825183000	https://www.cbc.ca/news/canada/hamilton/grandparent-scam-arrest-niagara-1.6561777
1060185605	20220825	202208	2022	2022.6438	COP	POLICE						COP			BUS	BANK						BUS			0	0874	087	08	2	10.0	5	1	5	-6.3013698630137	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825183000	https://www.cbc.ca/news/canada/hamilton/grandparent-scam-arrest-niagara-1.6561777
1060185606	20220825	202208	2022	2022.6438	COP	POLICE						COP			CAN	TORONTO	CAN								1	112	112	11	3	-2.0	3	1	3	-6.3013698630137	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825183000	https://www.cbc.ca/news/canada/hamilton/grandparent-scam-arrest-niagara-1.6561777
1060185607	20220825	202208	2022	2022.6438	COP	POLICE						COP			EDU	STUDENT						EDU			1	090	090	09	2	-2.0	10	1	10	-3.21428571428571	4	Auraiya, Uttar Pradesh, India	IN	IN36	70269	26.4667	79.5167	-2089353	4	Auraiya, Uttar Pradesh, India	IN	IN36	70269	26.4667	79.5167	-2089353	4	Auraiya, Uttar Pradesh, India	IN	IN36	70269	26.4667	79.5167	-2089353	20220825183000	https://timesofindia.indiatimes.com/city/kanpur/uttar-pradesh-college-manager-wife-son-found-dead-with-bullet-wounds-in-auraiya-district/articleshow/93784689.cms
1060185608	20220825	202208	2022	2022.6438	COP	POLICE						COP			LEG	LEGISLATOR						LEG			1	173	173	17	4	-5.0	8	1	8	-8.04911323328786	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220825183000	https://gulfnews.com/world/asia/india/india-suspended-bjp-mla-raja-singh-sent-to-jail-as-police-invoke-preventive-detention-act-1.90121363
1060185609	20220825	202208	2022	2022.6438	COP	POLICE						COP			NZL	NEW ZEALAND	NZL								1	192	192	19	4	-9.5	6	1	6	-3.45821325648415	4	Te Urewera, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.5	177	-1520306	4	Te Urewera, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.5	177	-1520306	4	Te Urewera, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.5	177	-1520306	20220825183000	https://www.stuff.co.nz/entertainment/stuff-to-watch/300668409/muru-a-poetic-wildly-clever-mischievous-response-to-more-than-just-a-raid
1060185610	20220825	202208	2022	2022.6438	COP	RIOT POLICE						COP			OPP	DEMONSTRATOR						OPP			1	190	190	19	4	-10.0	5	1	5	2.96127562642369	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220825183000	https://www.theguardian.com/environment/2022/aug/25/jon-mycroft-obituary
1060185611	20220825	202208	2022	2022.6438	COP	RIOT POLICE						COP			OPP	DEMONSTRATOR						OPP			1	190	190	19	4	-10.0	5	1	5	2.96127562642369	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825183000	https://www.theguardian.com/environment/2022/aug/25/jon-mycroft-obituary
1060185612	20220825	202208	2022	2022.6438	COP	POLICE						COP			REF	REFUGEE						REF			0	042	042	04	1	1.9	5	1	5	-5.15734265734265	4	Harmanli, Bursa, Turkey	TU	TU16	27669	40.2477	28.4278	-752781	4	Harmanli, Bursa, Turkey	TU	TU16	27669	40.2477	28.4278	-752781	4	Harmanli, Bursa, Turkey	TU	TU16	27669	40.2477	28.4278	-752781	20220825183000	https://www.novinite.com/articles/216445/Overview+of+the+%D0%A2ragedy+in+Burgas+in+which+Two+Policemen+Died
1060185613	20220825	202208	2022	2022.6438	COP	DEPUTIES						COP			USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	-8.01282051282051	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Pierce County, Washington, United States	US	USWA		47.0332	-122.118	1529159	3	Pierce County, Washington, United States	US	USWA		47.0332	-122.118	1529159	20220825183000	https://www.usatoday.com/story/news/nation/2022/08/25/washington-man-meeting-woman-plenty-of-fish-robbed-hostage/7894076001/
1060185614	20220825	202208	2022	2022.6438	COP	LAW ENFORCEMENT OFFICER						COP			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-4.83701366982124	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825183000	https://www.ksl.com/article/50462871/uvalde-school-police-chief-fired-for-response-to-shooting
1060185615	20220825	202208	2022	2022.6438	COP	DEPUTY						COP			USA	TENNESSEE	USA								1	084	084	08	2	7.0	5	1	5	-1.82926829268292	3	Dry Branch, Tennessee, United States	US	USTN	TN067	36.5651	-83.1471	1646976	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825183000	https://www.johnsoncitypress.com/news/local-news/ccso-seeks-person-of-interest-in-dry-branch-investigation/article_6ed8d32c-249b-11ed-a5e5-e780e5598a6c.html
1060185616	20220825	202208	2022	2022.6438	COP	DEPUTY						COP			USA	TENNESSEE	USA								1	090	090	09	2	-2.0	1	1	1	-1.82926829268292	3	Johnson City, Tennessee, United States	US	USTN	TN179	36.3134	-82.3535	1328579	3	Johnson City, Tennessee, United States	US	USTN		36.3134	-82.3535	1328579	3	Johnson City, Tennessee, United States	US	USTN		36.3134	-82.3535	1328579	20220825183000	https://www.johnsoncitypress.com/news/local-news/ccso-seeks-person-of-interest-in-dry-branch-investigation/article_6ed8d32c-249b-11ed-a5e5-e780e5598a6c.html
1060185617	20220825	202208	2022	2022.6438	COP	DEPUTY						COP			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	2	1	2	-1.82926829268292	3	Dry Branch, Tennessee, United States	US	USTN	TN067	36.5651	-83.1471	1646976	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Dry Branch, Tennessee, United States	US	USTN		36.5651	-83.1471	1646976	20220825183000	https://www.johnsoncitypress.com/news/local-news/ccso-seeks-person-of-interest-in-dry-branch-investigation/article_6ed8d32c-249b-11ed-a5e5-e780e5598a6c.html
1060185618	20220825	202208	2022	2022.6438	COP	DEPUTY						COP			USA	TENNESSEE	USA								1	090	090	09	2	-2.0	2	1	2	-1.82926829268292	3	Dry Branch, Tennessee, United States	US	USTN	TN067	36.5651	-83.1471	1646976	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825183000	https://www.johnsoncitypress.com/news/local-news/ccso-seeks-person-of-interest-in-dry-branch-investigation/article_6ed8d32c-249b-11ed-a5e5-e780e5598a6c.html
1060185619	20220825	202208	2022	2022.6438	COP	POLICE						COP			USA	HARTFORD	USA								1	090	090	09	2	-2.0	10	1	10	-1.13636363636364	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220825183000	http://www.courant.com/breaking-news/hc-br-connecticut-hartford-man-flees-courthouse-state-police-20220825-sl7vvrm72ja4bc64wrmz373a4i-story.html
1060185620	20220825	202208	2022	2022.6438	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-10.3825136612022	3	Chester County Prison, Pennsylvania, United States	US	USPA	PA029	39.9082	-75.6602	1209090	3	Chester County Prison, Pennsylvania, United States	US	USPA		39.9082	-75.6602	1209090	3	Chester County Prison, Pennsylvania, United States	US	USPA		39.9082	-75.6602	1209090	20220825183000	https://www.cecildaily.com/news/rising-sun-man-charged-in-pa-with-murder-homicide/article_070ef045-793f-5a0e-9c5f-adb257eefc8f.html
1060185621	20220825	202208	2022	2022.6438	COP	DEPUTIES						COP			USA	UNITED STATES	USA								0	180	180	18	4	-9.0	2	1	2	-8.01282051282051	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Pierce County, Washington, United States	US	USWA		47.0332	-122.118	1529159	3	Pierce County, Washington, United States	US	USWA		47.0332	-122.118	1529159	20220825183000	https://www.usatoday.com/story/news/nation/2022/08/25/washington-man-meeting-woman-plenty-of-fish-robbed-hostage/7894076001/
1060185622	20220825	202208	2022	2022.6438	COP	DEPUTIES						COP			USA	UNITED STATES	USA								0	180	180	18	4	-9.0	2	1	2	-8.01282051282051	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Pierce County, Washington, United States	US	USWA		47.0332	-122.118	1529159	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825183000	https://www.usatoday.com/story/news/nation/2022/08/25/washington-man-meeting-woman-plenty-of-fish-robbed-hostage/7894076001/
1060185623	20220825	202208	2022	2022.6438	CRI	COSTA RICA	CRI																		1	036	036	03	1	4.0	3	1	3	0	1	Antarctica	AY	AY		-85.6221	32.3438	AY	0								1	Antarctica	AY	AY		-85.6221	32.3438	AY	20220825183000	https://www.yachtingmagazine.com/cruising-and-chartering/octopus-antarctica-charter-available/
1060185624	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM													1	060	060	06	2	6.0	20	2	20	-7.11266232276419	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220825183000	https://apnews.com/article/crime-washington-spokane-c0962b79dc3c6a96ea18dc7f8f26c4cf
1060185625	20220825	202208	2022	2022.6438	CRM	CARTEL						CRM			BUS	INDUSTRY						BUS			1	112	112	11	3	-2.0	10	1	10	0	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825183000	https://markets.businessinsider.com/news/commodities/energy-crisis-europe-sanctions-global-natural-gas-investment-us-supply-2022-8
1060185626	20220825	202208	2022	2022.6438	CRM	ILLEGAL MIGRANT						CRM			REF	REFUGEE						REF			1	173	173	17	4	-5.0	10	1	10	-5.15734265734265	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220825183000	https://www.novinite.com/articles/216445/Overview+of+the+%D0%A2ragedy+in+Burgas+in+which+Two+Policemen+Died
1060185627	20220825	202208	2022	2022.6438	CRM	SERIAL KILLER						CRM			USA	NEW YORK	USA								1	040	040	04	1	1.0	2	1	2	-5.08339952343129	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825183000	https://news.yahoo.com/torso-killer-reportedly-confessed-another-175148202.html
1060185628	20220825	202208	2022	2022.6438	CRM	SERIAL KILLER						CRM			USA	NEW YORK CITY	USA								1	040	040	04	1	1.0	5	1	5	-5.08339952343129	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825183000	https://news.yahoo.com/torso-killer-reportedly-confessed-another-175148202.html
1060185629	20220825	202208	2022	2022.6438	CUB	CUBA	CUB																		1	070	070	07	2	7.0	2	1	2	2.73972602739726	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	0								4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185630	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								CHN	CHINA	CHN								1	020	020	02	1	3.0	1	1	1	-5.36912751677852	1	Cuba	CU	CU		22	-79.5	CU	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825183000	https://www.plenglish.com/news/2022/08/25/cuba-denounces-impact-of-us-blockade-at-china-celac-forum/
1060185631	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								CHN	CHINA	CHN								1	111	111	11	3	-2.0	10	1	10	-5.36912751677852	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825183000	https://www.plenglish.com/news/2022/08/25/cuba-denounces-impact-of-us-blockade-at-china-celac-forum/
1060185632	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								CUBCVL	CUBA	CUB					CVL			0	043	043	04	1	2.8	4	1	4	2.73972602739726	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	4	Vueltas, Villa Clara, Cuba	CU	CU16	14797	22.5153	-79.7019	-1641372	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185633	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	2	1	2	2.73972602739726	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185634	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	2	1	2	2.73972602739726	4	Vueltas, Villa Clara, Cuba	CU	CU16	14797	22.5153	-79.7019	-1641372	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185635	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								NOR	NORWAY	NOR								1	040	040	04	1	1.0	10	1	10	1.27388535031847	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20220825183000	https://www.plenglish.com/news/2022/08/25/cuba-and-norway-discuss-prospects-for-energy-cooperation/
1060185636	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								NOR	NORWAY	NOR								1	050	050	05	1	3.5	2	1	2	1.27388535031847	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Norway	NO	NO		62	10	NO	20220825183000	https://www.plenglish.com/news/2022/08/25/cuba-and-norway-discuss-prospects-for-energy-cooperation/
1060185637	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								NOR	NORWAY	NOR								1	050	050	05	1	3.5	8	1	8	1.27388535031847	1	Cuba	CU	CU		22	-79.5	CU	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20220825183000	https://www.plenglish.com/news/2022/08/25/cuba-and-norway-discuss-prospects-for-energy-cooperation/
1060185638	20220825	202208	2022	2022.6438	CUBCVL	CUBA	CUB					CVL			CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	2.73972602739726	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185639	20220825	202208	2022	2022.6438	CUBCVL	CUBA	CUB					CVL			CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	2.73972602739726	4	Vueltas, Villa Clara, Cuba	CU	CU16	14797	22.5153	-79.7019	-1641372	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185640	20220825	202208	2022	2022.6438	CUBCVL	CUBA	CUB					CVL			GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	2.73972602739726	4	Vueltas, Villa Clara, Cuba	CU	CU16	14797	22.5153	-79.7019	-1641372	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	4	Vueltas, Villa Clara, Cuba	CU	CU16	14797	22.5153	-79.7019	-1641372	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185641	20220825	202208	2022	2022.6438	CUBCVL	CUBA	CUB					CVL			GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	2	1	2	2.73972602739726	4	Vueltas, Villa Clara, Cuba	CU	CU16	14797	22.5153	-79.7019	-1641372	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185642	20220825	202208	2022	2022.6438	CVL	MIGRANT						CVL													0	010	010	01	1	0.0	1	1	1	-0.231080300404388	4	Anatolia, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	0								4	Anatolia, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20220825183000	https://www.harvardmagazine.com/2022/08/indo-european-languages
1060185643	20220825	202208	2022	2022.6438	CVL	SCIENTIST						CVL													1	020	020	02	1	3.0	5	1	5	-6.75	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20220825183000	https://www.postnewsgroup.com/who-wants-name-change-for-monkeypox-virus-calling-it-discriminatory-and-stigmatizing/
1060185644	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	0214	021	02	1	3.4	15	1	15	-11.2554112554113	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220825183000	https://newsradio710.iheart.com/content/2022-08-25-four-people-stabbed-during-planned-fight-at-elementary-school-playground/
1060185645	20220825	202208	2022	2022.6438	CVL	TOURIST						CVL													1	042	042	04	1	1.9	10	1	10	-4.78359908883827	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825183000	https://mybighornbasin.com/yellowstone-east-entrance-temporarily-closes-due-to-mud-slide/
1060185646	20220825	202208	2022	2022.6438	CVL	SCIENTIST						CVL													1	043	043	04	1	2.8	6	1	6	0.31176929072486	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20220825183000	https://www.dailymail.co.uk/sciencetech/article-11145959/Martian-rocks-contain-evidence-alien-life-collected-Perseverance-rover.html
1060185647	20220825	202208	2022	2022.6438	CVL	SCIENTIST						CVL													1	043	043	04	1	2.8	14	1	10	0.31176929072486	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825183000	https://www.dailymail.co.uk/sciencetech/article-11145959/Martian-rocks-contain-evidence-alien-life-collected-Perseverance-rover.html
1060185648	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	060	060	06	2	6.0	6	1	6	0.43634496919918	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220825183000	https://www.ama-assn.org/delivering-care/public-health/climate-changes-effects-human-health-colin-cave-md
1060185649	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	060	060	06	2	6.0	4	1	4	0.43634496919918	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220825183000	https://www.ama-assn.org/delivering-care/public-health/climate-changes-effects-human-health-colin-cave-md
1060185650	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	060	060	06	2	6.0	15	1	15	-11.2554112554113	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220825183000	https://newsradio710.iheart.com/content/2022-08-25-four-people-stabbed-during-planned-fight-at-elementary-school-playground/
1060185651	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	070	070	07	2	7.0	3	1	3	2.73972602739726	4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	0								4	Camajuani, Villa Clara, Cuba	CU	CU16	14794	22.4833	-79.75	-1616132	20220825183000	https://www.plenglish.com/news/2022/08/25/diaz-canel-highlights-community-development-experience-in-cuba/
1060185652	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL													1	071	071	07	2	7.4	6	1	6	-2.41379310344828	4	Heanor, Derbyshire, United Kingdom	UK	UKD3	40126	53	-1.3	-2598395	0								4	Heanor, Derbyshire, United Kingdom	UK	UKD3	40126	53	-1.3	-2598395	20220825183000	https://www.derbytelegraph.co.uk/news/residents-cry-out-better-bus-7509501
1060185653	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													0	111	111	11	3	-2.0	5	1	5	-2.27066303360581	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825183000	https://www.christianpost.com:443/politics/most-americans-support-public-funding-of-pro-life-pregnancy-centers-poll.html
1060185654	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													0	114	114	11	3	-2.0	2	1	2	-1.19480519480519	3	El Paso County, Colorado, United States	US	USCO	CO041	38.8333	-104.517	198135	0								3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	20220825183000	https://www.csindy.com/news/ethics-institute-calls-for-da-to-investigate-state-sen-hisey/article_f1cdc56e-2480-11ed-926b-7bf71f4f4eb3.html
1060185655	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													0	114	114	11	3	-2.0	3	1	3	-1.19480519480519	3	El Paso County, Colorado, United States	US	USCO	CO041	38.8333	-104.517	198135	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825183000	https://www.csindy.com/news/ethics-institute-calls-for-da-to-investigate-state-sen-hisey/article_f1cdc56e-2480-11ed-926b-7bf71f4f4eb3.html
1060185656	20220825	202208	2022	2022.6438	CVL	POPULATION						CVL													1	120	120	12	3	-4.0	10	1	10	-0.50251256281407	5	Sardinia, Sardegna, Italy	IT	IT14	18388	40	9	-129004	0								5	Sardinia, Sardegna, Italy	IT	IT14	18388	40	9	-129004	20220825183000	http://www.euronews.com/travel/2022/08/25/italy-you-could-get-paid-15000-to-move-to-this-stunning-island-but-heres-the-catch
1060185657	20220825	202208	2022	2022.6438	CVL	SCIENTIST						CVL													1	130	130	13	3	-4.4	10	1	10	0.5338078291815	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825183000	https://www.bbc.co.uk/news/health-62679322
1060185658	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			AGR	FARMER						AGR			1	020	020	02	1	3.0	10	1	10	1.15236875800256	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20220825183000	https://inc42.com/buzz/agritech-harvesting-raises-funds-amid-plans-to-power-5-mn-farmers-in-india/
1060185659	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	4	1	4	-3.62573099415205	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220825183000	https://www.theguardian.com/australia-news/2022/aug/26/in-hiding-an-afghan-woman-set-alight-by-the-taliban-is-forced-to-wait-to-join-her-brother-in-brisbane
1060185660	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	1	1	1	-3.62573099415205	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220825183000	https://www.theguardian.com/australia-news/2022/aug/26/in-hiding-an-afghan-woman-set-alight-by-the-taliban-is-forced-to-wait-to-join-her-brother-in-brisbane
1060185661	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL			BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	3.00751879699248	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220825183000	https://www.ncspin.com/nc-government-takes-land-so-foreign-company-can-move-in
