1060119100	20220825	202208	2022	2022.6438	COP	POLICE						COP			JPNELI	JAPANESE	JPN					ELI			0	090	090	09	2	-2.0	6	1	6	-3.43406593406593	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220825100000	https://www.latimes.com/world-nation/story/2022-08-25/japan-police-chief-resign-shinzo-abe-assassination
1060119101	20220825	202208	2022	2022.6438	COP	POLICE						COP			RUS	MOSCOW	RUS								0	010	010	01	1	0.0	6	1	6	-6.69014084507042	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825100000	https://www.arkansasonline.com/news/2022/aug/25/russia-arrests-ex-mayor-says-he-discredited/
1060119102	20220825	202208	2022	2022.6438	COP	POLICE						COP			RUS	RUSSIA	RUS								1	090	090	09	2	-2.0	2	1	2	-6.69014084507042	1	Ukraine	UP	UP		49	32	UP	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20220825100000	https://www.arkansasonline.com/news/2022/aug/25/russia-arrests-ex-mayor-says-he-discredited/
1060119103	20220825	202208	2022	2022.6438	COP	POLICE						COP			RUSGOV	YEKATERINBURG	RUS					GOV			1	090	090	09	2	-2.0	5	1	5	-6.69014084507042	1	Ukraine	UP	UP		49	32	UP	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20220825100000	https://www.arkansasonline.com/news/2022/aug/25/russia-arrests-ex-mayor-says-he-discredited/
1060119104	20220825	202208	2022	2022.6438	COP	POLICE						COP			RUSGOV	YEKATERINBURG	RUS					GOV			1	173	173	17	4	-5.0	6	1	6	-6.69014084507042	1	Ukraine	UP	UP		49	32	UP	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	1	Ukraine	UP	UP		49	32	UP	20220825100000	https://www.arkansasonline.com/news/2022/aug/25/russia-arrests-ex-mayor-says-he-discredited/
1060119105	20220825	202208	2022	2022.6438	COP	POLICE						COP			TTO	PORT OF SPAIN	TTO								0	190	190	19	4	-10.0	5	1	5	-4.37710437710438	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825100000	https://trinidadexpress.com/newsextra/five-shot-dead/article_053351f0-23dc-11ed-a7f7-9b2fbfa258e9.html
1060119106	20220825	202208	2022	2022.6438	COP	POLICE						COP			UKR	UKRAINE	UKR								1	173	173	17	4	-5.0	4	1	4	-6.69014084507042	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825100000	https://www.arkansasonline.com/news/2022/aug/25/russia-arrests-ex-mayor-says-he-discredited/
1060119107	20220825	202208	2022	2022.6438	COP	POLICE						COP			USAGUM	GUAM	USA								1	173	173	17	4	-5.0	4	1	4	-5.91397849462366	1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20220825100000	https://www.guampdn.com/news/woman-sentenced-to-over-5-years-in-federal-prison-for-conspiracy-to-distribute-drugs/article_8182ae5e-2445-11ed-bd3c-473376207377.html
1060119108	20220825	202208	2022	2022.6438	COPGOV	DEPUTY						COP	GOV												1	128	128	12	3	-5.0	10	1	10	-1.84615384615385	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825100000	https://mb.com.ph/2022/08/25/peza-to-request-penalty-waiver-on-wfh-cap-breaches/
1060119109	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM			LAB	WORKER						LAB			0	130	130	13	3	-4.4	5	1	5	-3.02013422818792	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825100000	https://goodmenproject.com/featured-content/ny-state-yet-to-meet-mandate-to-publish-registry-of-construction-worker-fatalities/
1060119110	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL													1	020	020	02	1	3.0	8	1	8	-2.03761755485893	4	Bakerville, North-West, South Africa	SF	SF10	77347	-25.9833	26.0837	-1208738	0								4	Bakerville, North-West, South Africa	SF	SF10	77347	-25.9833	26.0837	-1208738	20220825100000	https://www.iol.co.za/mercury/news/msunduzi-municipality-responds-to-report-on-land-being-unsuitable-for-housing-development-8f5d3b8a-fc41-41ea-bb51-b119e344c3c4
1060119111	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL													1	020	020	02	1	3.0	2	1	2	-2.03761755485893	4	Msunduzi, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.6833	32.3667	-1263701	0								4	Msunduzi, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.6833	32.3667	-1263701	20220825100000	https://www.iol.co.za/mercury/news/msunduzi-municipality-responds-to-report-on-land-being-unsuitable-for-housing-development-8f5d3b8a-fc41-41ea-bb51-b119e344c3c4
1060119112	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	020	020	02	1	3.0	6	1	6	0.6294964028777	3	Lincoln Library, Illinois, United States	US	USIL	IL143	40.6806	-89.6145	1840053	0								3	Lincoln Library, Illinois, United States	US	USIL		40.6806	-89.6145	1840053	20220825100000	https://www.illinoistimes.com/springfield/changes-coming-to-lincoln-library/Content?oid=15627640
1060119113	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL			COP	POLICE CHIEF						COP			1	193	193	19	4	-10.0	10	1	10	-11.4285714285714	0								0								0								20220825100000	https://article.wn.com/view/2022/08/25/Uvalde_residents_react_to_school_board_firing_Police_Chief_P/
1060119114	20220825	202208	2022	2022.6438	CVL	SMALL TOWN						CVL			CRM	SMUGGLER						CRM			0	013	013	01	1	0.4	10	1	10	-1.32743362831858	0								0								0								20220825100000	https://www.aspendailynews.com/news/aspen-council-to-look-at-interim-actions-to-reduce-west-end-traffic/article_52d9a58e-241e-11ed-88ca-77047b62cf80.html
1060119115	20220825	202208	2022	2022.6438	CVL	TOURIST						CVL			DEU	GERMAN	DEU								1	042	042	04	1	1.9	10	1	10	2.25352112676056	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Denmark	DA	DA		56	10	DA	20220825100000	https://www.auswaertiges-amt.de/en/newsroom/news/morocco-denmark-baerbock/2548246
1060119116	20220825	202208	2022	2022.6438	CVL	TOURIST						CVL			DEU	GERMAN	DEU								1	172	172	17	4	-5.0	10	1	10	2.25352112676056	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Denmark	DA	DA		56	10	DA	20220825100000	https://www.auswaertiges-amt.de/en/newsroom/news/morocco-denmark-baerbock/2548246
1060119117	20220825	202208	2022	2022.6438	CVL	TOURIST						CVL			DNK	DENMARK	DNK								1	043	043	04	1	2.8	10	1	10	2.25352112676056	1	Germany	GM	GM		51.5	10.5	GM	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220825100000	https://www.auswaertiges-amt.de/en/newsroom/news/morocco-denmark-baerbock/2548246
1060119118	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	5	1	5	-0.8595988538682	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825100000	https://newsday.co.tt/2022/08/25/pm-acknowledges-tts-poor-roads-promises-relief/
1060119119	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL			JUD	ATTORNEY						JUD			0	020	020	02	1	3.0	10	1	10	-1.32743362831858	0								0								0								20220825100000	https://www.aspendailynews.com/news/aspen-council-to-look-at-interim-actions-to-reduce-west-end-traffic/article_52d9a58e-241e-11ed-88ca-77047b62cf80.html
1060119120	20220825	202208	2022	2022.6438	CVL	MINORITIES						CVL			LAB	EMPLOYEE						LAB			1	036	036	03	1	4.0	5	1	5	-2.51396648044693	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825100000	https://www.powerlineblog.com/archives/2022/08/racism-at-the-new-york-times-2.php
1060119121	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			NGOCHR	YWCA				CHR		NGO			1	046	046	04	1	7.0	10	1	10	-2.07792207792208	0								0								0								20220825100000	https://thevwindependent.com/news/2022/08/25/ywca-to-hold-annual-purple-light-sale/
1060119122	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			OPP	PROTESTER						OPP			0	140	140	14	3	-6.5	10	1	10	-9.97506234413961	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220825100000	https://en.ethereumworldnews.com/alleged-tornado-cash-developer-must-stay-in-jail-for-90-days-netherland-court-announces/
1060119123	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL			UKR	UKRAINE	UKR								1	017	017	01	1	0.0	10	1	10	1.92572214580468	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825100000	https://www.salemnews.com/news/the-hardest-independence-day/article_2f8467bc-23ca-11ed-89df-7fe18538a28a.html
1060119124	20220825	202208	2022	2022.6438	CVL	POPULATION						CVL			USA	CONNECTICUT	USA								1	051	051	05	1	3.4	2	1	2	-1.76348547717842	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220825100000	https://www.wshu.org/2022-08-25/wildlife-biologist-breaks-down-mountain-lion-sightings-in-ct
1060119125	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			USA	MICHIGAN	USA								1	110	110	11	3	-2.0	8	1	8	-0.26595744680851	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825100000	https://www.sfgate.com/news/article/Staged-dramatic-readings-of-new-short-plays-event-17393123.php
1060119126	20220825	202208	2022	2022.6438	CVLEDU	COMMUNITY						CVL	EDU		EDUEDU	COLLEGE						EDU	EDU		0	043	043	04	1	2.8	3	1	3	0.6294964028777	3	Lincoln Land Community College, Illinois, United States	US	USIL	IL167	39.7442	-89.6459	412121	3	Lincoln Land Community College, Illinois, United States	US	USIL		39.7442	-89.6459	412121	3	Lincoln Land Community College, Illinois, United States	US	USIL		39.7442	-89.6459	412121	20220825100000	https://www.illinoistimes.com/springfield/changes-coming-to-lincoln-library/Content?oid=15627640
1060119127	20220825	202208	2022	2022.6438	CVLEDU	COMMUNITY						CVL	EDU		EDUEDU	COLLEGE						EDU	EDU		0	043	043	04	1	2.8	1	1	1	0.6294964028777	3	Lincoln Land Community College, Illinois, United States	US	USIL	IL167	39.7442	-89.6459	412121	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Lincoln Land Community College, Illinois, United States	US	USIL		39.7442	-89.6459	412121	20220825100000	https://www.illinoistimes.com/springfield/changes-coming-to-lincoln-library/Content?oid=15627640
1060119128	20220825	202208	2022	2022.6438	DEU	GERMAN	DEU								CVL	TOURIST						CVL			1	043	043	04	1	2.8	10	1	10	2.25352112676056	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Denmark	DA	DA		56	10	DA	20220825100000	https://www.auswaertiges-amt.de/en/newsroom/news/morocco-denmark-baerbock/2548246
1060119129	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								EUR	EUROPE	EUR								0	153	153	15	4	-7.2	10	1	10	-1.06761565836299	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825100000	https://ecfr.eu/article/arm-for-the-storm-germanys-new-security-strategy/
1060119130	20220825	202208	2022	2022.6438	DEU	GERMAN	DEU								IGOWSTNAT	NATO	WST	NAT				IGO			0	154	154	15	4	-7.2	10	1	10	-1.06761565836299	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825100000	https://ecfr.eu/article/arm-for-the-storm-germanys-new-security-strategy/
1060119131	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								MNCDEU	DEUTSCHE BANK	DEU					MNC			1	075	075	07	2	7.0	10	1	10	-3.32409972299169	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825100000	https://www.iamexpat.de/expat-info/german-expat-%E2%80%8Bnews/study-suggests-86-million-people-will-be-living-germany-2030
1060119132	20220825	202208	2022	2022.6438	DNK	DANISH	DNK																		1	020	020	02	1	3.0	3	1	3	0.78369905956113	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20220825100000	https://www.frieze.com/article/what-see-copenhagen-during-chart-2022
1060119133	20220825	202208	2022	2022.6438	DNK	DENMARK	DNK								BUS	INDUSTRY						BUS			0	120	120	12	3	-4.0	2	1	2	0.78369905956113	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20220825100000	https://www.frieze.com/article/what-see-copenhagen-during-chart-2022
1060119134	20220825	202208	2022	2022.6438	DNK	DENMARK	DNK								CVL	TOURIST						CVL			1	042	042	04	1	1.9	10	1	10	2.25352112676056	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220825100000	https://www.auswaertiges-amt.de/en/newsroom/news/morocco-denmark-baerbock/2548246
1060119135	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													0	010	010	01	1	0.0	2	1	2	2.47578040904198	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	0								3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20220825100000	https://www.illinoistimes.com/springfield/a-need-for-more-nurses/Content?oid=15627644
1060119136	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													1	013	013	01	1	0.4	10	1	10	4.83870967741935	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825100000	https://www.impartialreporter.com/news/20757025.gcse-ni-students-results-highest-across-uk/
1060119137	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU													1	020	020	02	1	3.0	1	1	1	1.41342756183746	3	James Madison University, Virginia, United States	US	USVA	VA660	38.4381	-78.8731	1485153	0								3	James Madison University, Virginia, United States	US	USVA		38.4381	-78.8731	1485153	20220825100000	https://goodmenproject.com/featured-content/rethinking-leadership-in-complex-adaptive-systems/
1060119138	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													1	020	020	02	1	3.0	10	1	10	3.70370370370371	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825100000	https://www.todaysmedicaldevelopments.com/article/smartforce-student-summit-imts/
1060119139	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													0	036	036	03	1	4.0	2	1	2	2.47578040904198	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	0								3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20220825100000	https://www.illinoistimes.com/springfield/a-need-for-more-nurses/Content?oid=15627644
1060119140	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	040	040	04	1	1.0	6	1	6	2.45775729646697	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825100000	https://www.alestlelive.com/lifestyles/article_75fa3778-2422-11ed-bbc4-ff8fd28f3efb.html
1060119141	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													1	042	042	04	1	1.9	10	1	10	-1.37931034482759	3	Loudoun County, Virginia, United States	US	USVA	VA107	39.0834	-77.6497	1480141	0								3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	20220825100000	https://wtop.com/loudoun-county/2022/08/loudoun-students-head-back-to-school/
1060119142	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	10	1	10	0	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	0								3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20220825100000	https://www.illinoistimes.com/springfield/editors-note-8-25-22/Content?oid=15627629
1060119143	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	051	051	05	1	3.4	3	1	3	2.45775729646697	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825100000	https://www.alestlelive.com/lifestyles/article_75fa3778-2422-11ed-bbc4-ff8fd28f3efb.html
1060119144	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													1	114	114	11	3	-2.0	5	1	5	-0.595238095238095	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825100000	https://www.business-standard.com/article/current-affairs/icsi-cs-professional-executives-results-today-know-how-to-check-here-122082500660_1.html
1060119145	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			AUS	AUSTRALIAN	AUS								1	013	013	01	1	0.4	6	1	6	0.76530612244898	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825100000	https://www.afr.com/work-and-careers/education/international-students-to-return-en-masse-in-2023-20220825-p5bcpy
1060119146	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			AUS	AUSTRALIAN	AUS								1	042	042	04	1	1.9	10	1	10	0.76530612244898	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20220825100000	https://www.afr.com/work-and-careers/education/international-students-to-return-en-masse-in-2023-20220825-p5bcpy
1060119147	20220825	202208	2022	2022.6438	EDU	ECONOMIST						EDU			BUS	BUSINESS						BUS			0	010	010	01	1	0.0	2	1	2	-1.80722891566265	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825100000	https://www.dailymail.co.uk/news/article-11144741/Bank-claims-four-day-week-pay-boosted-productivity-despite-concerns-firms.html
1060119148	20220825	202208	2022	2022.6438	EDU	ECONOMIST						EDU			BUS	BUSINESS						BUS			0	010	010	01	1	0.0	8	1	8	-1.80722891566265	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825100000	https://www.dailymail.co.uk/news/article-11144741/Bank-claims-four-day-week-pay-boosted-productivity-despite-concerns-firms.html
1060119149	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			BUS	COMPANIES						BUS			0	036	036	03	1	4.0	5	1	5	2.0776874435411	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825100000	https://www.prnewswire.com:443/news-releases/pasta-cookers-market-to-reach-1-24-bn-globally-by-2031-at-5-8-cagr-allied-market-research-301611720.html
1060119150	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	-1.36054421768708	4	Loughor, Swansea, United Kingdom	UK	UKZ1	40186	51.6622	-4.06472	-2602073	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825100000	https://www.walesonline.co.uk/news/wales-news/rain-could-become-wales-oil-24848682
1060119151	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			GBR	WALES	GBR								1	100	100	10	3	-5.0	4	1	4	-1.36054421768708	4	Loughor, Swansea, United Kingdom	UK	UKZ1	40186	51.6622	-4.06472	-2602073	4	Loughor, Swansea, United Kingdom	UK	UKZ1	40186	51.6622	-4.06472	-2602073	4	Loughor, Swansea, United Kingdom	UK	UKZ1	40186	51.6622	-4.06472	-2602073	20220825100000	https://www.walesonline.co.uk/news/wales-news/rain-could-become-wales-oil-24848682
1060119152	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			HLH	HOSPITAL						HLH			1	020	020	02	1	3.0	7	1	7	2.47578040904198	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20220825100000	https://www.illinoistimes.com/springfield/a-need-for-more-nurses/Content?oid=15627644
1060119153	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			HLH	HOSPITAL						HLH			1	020	020	02	1	3.0	3	1	3	2.47578040904198	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825100000	https://www.illinoistimes.com/springfield/a-need-for-more-nurses/Content?oid=15627644
1060119154	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			UKR	UKRAINE	UKR								0	010	010	01	1	0.0	2	1	2	1.17493472584856	4	Boryspil, Kyyivs'ka Oblast', Ukraine	UP	UP13	28554	50.3527	30.955	-1036130	4	Boryspil, Kyyivs'ka Oblast', Ukraine	UP	UP13	28554	50.3527	30.955	-1036130	4	Boryspil, Kyyivs'ka Oblast', Ukraine	UP	UP13	28554	50.3527	30.955	-1036130	20220825100000	https://www.walesonline.co.uk/news/swansea-ukraine-war-independence-carmarthenshire-24846595
1060119155	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU			UKR	UKRAINE	UKR								0	010	010	01	1	0.0	3	1	3	1.17493472584856	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825100000	https://www.walesonline.co.uk/news/swansea-ukraine-war-independence-carmarthenshire-24846595
1060119156	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	2.47578040904198	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20220825100000	https://www.illinoistimes.com/springfield/a-need-for-more-nurses/Content?oid=15627644
1060119157	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	2.47578040904198	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825100000	https://www.illinoistimes.com/springfield/a-need-for-more-nurses/Content?oid=15627644
1060119158	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	036	036	03	1	4.0	8	1	8	2.47578040904198	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20220825100000	https://www.illinoistimes.com/springfield/a-need-for-more-nurses/Content?oid=15627644
1060119159	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	2.45775729646697	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825100000	https://www.alestlelive.com/lifestyles/article_75fa3778-2422-11ed-bbc4-ff8fd28f3efb.html
1060119160	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	0.57142857142857	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220825100000	https://www.farmprogress.com/dairy/orland-ridge-dairy-moves-market
1060119161	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	2.10896309314587	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825100000	https://www.npr.org/2022/08/25/1119343754/what-you-need-to-know-about-bidens-student-loan-announcement
1060119162	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU			USAEDU	TEXAS	USA					EDU			1	193	193	19	4	-10.0	1	1	1	-6.17760617760618	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825100000	https://www.theepochtimes.com/uvalde-school-board-votes-unanimously-to-fire-school-police-chief-pete-arredondo_4687812.html
1060119163	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU			dak	SIOUX			dak						1	043	043	04	1	2.8	6	1	6	0.57142857142857	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220825100000	https://www.farmprogress.com/dairy/orland-ridge-dairy-moves-market
