1060058326	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	036	036	03	1	4.0	6	1	6	2.39334027055151	0								3	Bemidji, Minnesota, United States	US	USMN	MN007	47.4736	-94.8803	655325	3	Bemidji, Minnesota, United States	US	USMN	MN007	47.4736	-94.8803	655325	20220825001500	https://www.bemidjipioneer.com/news/local/our-new-beginning-bemidji-state-northwest-technical-college-host-day-of-welcome
1060058327	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	10	1	10	-1.5015015015015	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220825001500	https://www.pressherald.com/2022/08/24/want-to-borrow-gender-queer-from-your-local-library-you-may-have-to-get-in-line/
1060058328	20220825	202208	2022	2022.6438											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	2	1	2	2.39334027055151	0								3	Northwest Technical College, Minnesota, United States	US	USMN		47.9469	-97.0167	2081797	3	Northwest Technical College, Minnesota, United States	US	USMN		47.9469	-97.0167	2081797	20220825001500	https://www.bemidjipioneer.com/news/local/our-new-beginning-bemidji-state-northwest-technical-college-host-day-of-welcome
1060058329	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	2.42510699001427	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825001500	https://www.the-daily-record.com/story/news/education/2022/08/24/woosters-cornerstone-school-will-be-replaced-with-new-building/65414874007/
1060058330	20220825	202208	2022	2022.6438											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	2	1	2	2.39334027055151	0								3	Cass Lake, Minnesota, United States	US	USMN		47.3794	-94.6041	655663	3	Cass Lake, Minnesota, United States	US	USMN		47.3794	-94.6041	655663	20220825001500	https://www.bemidjipioneer.com/news/local/our-new-beginning-bemidji-state-northwest-technical-college-host-day-of-welcome
1060058331	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	6	1	6	-3.27600327600328	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20220825001500	https://www.fwweekly.com/2022/08/24/king-of-tad/
1060058332	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	4	1	4	-3.27600327600328	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825001500	https://www.fwweekly.com/2022/08/24/king-of-tad/
1060058333	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	1.41342756183746	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825001500	https://www.nbcrightnow.com/news/local-legislators-react-to-bidens-student-loan-forgiveness/article_0522068c-23ed-11ed-b596-37a5121d14c8.html
1060058334	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	060	060	06	2	6.0	10	1	10	1.41342756183746	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825001500	https://www.nbcrightnow.com/news/local-legislators-react-to-bidens-student-loan-forgiveness/article_0522068c-23ed-11ed-b596-37a5121d14c8.html
1060058335	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	0874	087	08	2	10.0	5	1	5	1.36186770428015	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825001500	https://newca.com/doc/3813
1060058336	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	173	173	17	4	-5.0	4	1	4	-4.1717791411043	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825001500	https://www.wmdt.com/2022/08/part-one-when-innocent-apps-turn-deadly/
1060058337	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	173	173	17	4	-5.0	6	1	6	-4.1717791411043	0								3	Parkside, Maryland, United States	US	USMD	MD031	39.0276	-77.1039	590973	3	Parkside, Maryland, United States	US	USMD	MD031	39.0276	-77.1039	590973	20220825001500	https://www.wmdt.com/2022/08/part-one-when-innocent-apps-turn-deadly/
1060058338	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	3	1	3	1.65394402035623	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825001500	https://www.wuwf.org/florida-news/2022-08-24/desantis-chalks-up-wins-in-school-board-races
1060058339	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								0	051	051	05	1	3.4	10	1	10	1.98938992042441	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825001500	https://www.theday.com/local-news/20220824/lm-unveils-new-emergency-department-waiting-room/
1060058340	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								1	128	128	12	3	-5.0	5	1	5	-10.4294478527607	0								0								0								20220825001500	https://www.theday.com/police-logs/20220824/police-logs-%E2%80%95-aug-25-2022/
1060058341	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								1	173	173	17	4	-5.0	5	1	5	-10.4294478527607	0								0								0								20220825001500	https://www.theday.com/police-logs/20220824/police-logs-%E2%80%95-aug-25-2022/
1060058342	20220825	202208	2022	2022.6438											GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	10	2	10	-4.65832050347082	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825001500	https://www.theridgefieldpress.com/news/article/Legality-of-student-loan-plan-relies-on-pandemic-17396026.php
1060058343	20220825	202208	2022	2022.6438											GOV	MINIST						GOV			1	036	036	03	1	4.0	3	1	3	0.429184549356224	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825001500	https://japantoday.com/category/politics/update1-indo-pacific-economic-ministers-to-meet-sept.-8-9-in-l.a.-u.s.
1060058344	20220825	202208	2022	2022.6438											GOV	PRIME MINISTER						GOV			1	043	043	04	1	2.8	3	1	3	-0.82644628099173	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825001500	https://www.channel4.com/news/what-does-the-future-hold-for-ukraine-after-6-months-of-war-with-russia
1060058345	20220825	202208	2022	2022.6438											GOV	ADMINISTRATION						GOV			0	080	080	08	2	5.0	10	2	10	-4.65832050347082	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825001500	https://www.theridgefieldpress.com/news/article/Legality-of-student-loan-plan-relies-on-pandemic-17396026.php
1060058346	20220825	202208	2022	2022.6438											GOVEDU	EDUCATION MINIST						GOV	EDU		0	040	040	04	1	1.0	6	1	6	-0.65573770491803	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825001500	https://themedialine.org/by-region/teachers-strike-likely-on-israeli-childrens-1st-day-of-school/
1060058347	20220825	202208	2022	2022.6438											IGOUNOREF	UNITED NATIONS		UNO				IGO	REF		1	080	080	08	2	5.0	10	1	10	-2.9971181556196	0								1	Poland	PL	PL		52	20	PL	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20220825001500	https://www.kvpr.org/npr-news/npr-news/2022-08-24/6-key-numbers-that-reveal-the-staggering-impact-of-russias-war-in-ukraine
1060058348	20220825	202208	2022	2022.6438											ISR	ISRAEL	ISR								0	040	040	04	1	1.0	1	1	1	-0.65573770491803	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825001500	https://themedialine.org/by-region/teachers-strike-likely-on-israeli-childrens-1st-day-of-school/
1060058349	20220825	202208	2022	2022.6438											ITA	ITALY	ITA								1	036	036	03	1	4.0	4	1	4	-0.13793103448276	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220825001500	https://www.themarysue.com/studio-ghiblis-hottest-bachelors/
1060058350	20220825	202208	2022	2022.6438											ITA	ITALY	ITA								0	046	046	04	1	7.0	4	1	4	-2.49480249480249	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220825001500	https://www.mediaite.com/tv/marjorie-taylor-greene-warns-shes-often-armed-and-could-have-been-murdered-by-swat-team-its-like-death-by-cop/
1060058351	20220825	202208	2022	2022.6438											ITA	ROME	ITA								1	051	051	05	1	3.4	2	1	2	-2.49480249480249	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220825001500	https://www.mediaite.com/tv/marjorie-taylor-greene-warns-shes-often-armed-and-could-have-been-murdered-by-swat-team-its-like-death-by-cop/
1060058352	20220825	202208	2022	2022.6438											JAM	JAMAICA	JAM								1	040	040	04	1	1.0	3	1	3	0	0								4	Gregory Park, Saint Catherine, Jamaica	JM	JM10	18425	17.9956	-76.8813	-3752087	4	Gregory Park, Saint Catherine, Jamaica	JM	JM10	18425	17.9956	-76.8813	-3752087	20220825001500	http://radiojamaicanewsonline.com/local/partnership-for-peace-in-gregory-park
1060058353	20220825	202208	2022	2022.6438											JPN	JAPAN	JPN								1	042	042	04	1	1.9	10	1	10	0.83798882681564	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825001500	https://bleedingcool.com/games/pokemon-tcg-japan-incandescent-arcana-preview-calyrex-solo/
1060058354	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	6	1	6	-6.02409638554217	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825001500	https://ktvz.com/entertainment/cnn-entertainment/2022/08/24/two-women-settle-lawsuits-with-mario-batali/
1060058355	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			0	020	020	02	1	3.0	4	2	4	1.45867098865478	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220825001500	https://www.currentargus.com/story/news/local/new-mexico/2022/08/24/new-mexico-supreme-court-drops-immigration-barriers-to-practicing-law-bar-admission-daca-citizenship/65415996007/
1060058356	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			0	040	040	04	1	1.0	3	1	3	0.81566068515498	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825001500	https://www.thoroughbreddailynews.com/getting-down-to-the-science-of-it-all-in-medina-spirit-dq-appeal/
1060058357	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			0	051	051	05	1	3.4	4	2	4	1.45867098865478	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220825001500	https://www.currentargus.com/story/news/local/new-mexico/2022/08/24/new-mexico-supreme-court-drops-immigration-barriers-to-practicing-law-bar-admission-daca-citizenship/65415996007/
1060058358	20220825	202208	2022	2022.6438											JUD	COUNSEL						JUD			0	110	110	11	3	-2.0	5	1	5	-1.68444693992139	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825001500	https://www.texastribune.org/2022/08/24/ken-paxton-texas-election-security/
1060058359	20220825	202208	2022	2022.6438											LEG	SENATE PRESIDENT						LEG			0	043	043	04	1	2.8	6	1	6	0	0								5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	20220825001500	https://saharareporters.com/articles/nigerian-senate-president-calls-speedy-justice-murdered-yobe-based-islamic-cleric
1060058360	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			1	020	020	02	1	3.0	6	1	6	1.33333333333334	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825001500	https://ktvz.com/news/national-world/cnn-europe-mideast-africa/2022/08/24/teenage-pilot-becomes-youngest-person-to-fly-solo-around-the-globe-2/
1060058361	20220825	202208	2022	2022.6438											MED	JOURNALIST						MED			0	042	042	04	1	1.9	5	1	5	-3.39302544769086	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825001500	https://www.sandiegouniontribune.com/latino-life/story/2022-08-24/latino-cnn-news-media-bias-representation
