1059125668	20210818	202108	2021	2021.6247	UAF	FIGHTER						UAF			MLIMIL	MALIAN	MLI					MIL			1	051	051	05	1	3.4	6	1	6	-2.25225225225225	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Mali	ML	ML		17	-4	ML	1	Mali	ML	ML		17	-4	ML	20220818100000	https://www.thestar.com.my/news/world/2022/08/18/germany-resumes-military-flights-to-mali-after-spat-over-flight-clearances
1059125669	20210818	202108	2021	2021.6247	ZWE	ZIMBABWE	ZWE																		1	061	061	06	2	6.4	2	1	2	4.42477876106195	4	Shamva, Mashonaland Central, Zimbabwe	ZI	ZI03	40197	-17.3116	31.5756	-2321323	0								4	Shamva, Mashonaland Central, Zimbabwe	ZI	ZI03	40197	-17.3116	31.5756	-2321323	20220818100000	https://www.zimbabwesituation.com/news/zim-offers-target-beating-incentive-for-gold-producers/
1059125670	20210818	202108	2021	2021.6247	ZWE	ZIMBABWE	ZWE								COPGOV	DEPUTY						COP	GOV		1	061	061	06	2	6.4	4	1	4	4.42477876106195	4	Shamva, Mashonaland Central, Zimbabwe	ZI	ZI03	40197	-17.3116	31.5756	-2321323	4	Shamva, Mashonaland Central, Zimbabwe	ZI	ZI03	40197	-17.3116	31.5756	-2321323	4	Shamva, Mashonaland Central, Zimbabwe	ZI	ZI03	40197	-17.3116	31.5756	-2321323	20220818100000	https://www.zimbabwesituation.com/news/zim-offers-target-beating-incentive-for-gold-producers/
1059125671	20220811	202208	2022	2022.6055	BUS	TRADER						BUS													1	010	010	01	1	0.0	5	1	5	-0.429184549356223	4	Sumatra, Indonesia (general), Indonesia	ID	ID00	18585	0	102	-2698115	0								4	Sumatra, Indonesia (general), Indonesia	ID	ID00	18585	0	102	-2698115	20220818100000	https://www.sharenet.co.za/views/views-article.php?views-article=954898
1059125672	20220811	202208	2022	2022.6055	COP	PRISON						COP													1	173	173	17	4	-5.0	4	1	4	-5.0125313283208	3	Pekin, Illinois, United States	US	USIL	IL179	40.5675	-89.6407	415512	0								3	Pekin, Illinois, United States	US	USIL	IL179	40.5675	-89.6407	415512	20220818100000	https://news.yahoo.com/receiving-prison-sentence-suffocating-infant-091735118.html
1059125673	20220811	202208	2022	2022.6055	COP	DEPUTY						COP			RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	5	1	5	-0.88495575221239	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818100000	https://www.newsweek.com/nato-russia-ukraine-exercises-combat-ready-drills-1734688
1059125674	20220811	202208	2022	2022.6055	RUSELI	SERGEY KIRIYENKO	RUS					ELI			RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	3	1	3	-0.88495575221239	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818100000	https://www.newsweek.com/nato-russia-ukraine-exercises-combat-ready-drills-1734688
1059125675	20220817	202208	2022	2022.6219											MNCUSAHLHMED	WALGREEN	USA					MNC	HLH	MED	0	110	110	11	3	-2.0	10	1	10	-5.31776913099871	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818100000	https://www.dailymail.co.uk/news/article-11123097/Opioid-crisis-Judge-orders-CVS-Walgreens-Walmart-pay-Ohio-counties-650million.html
1059125676	20220817	202208	2022	2022.6219											NGA	NIGERIAN	NGA								1	100	100	10	3	-5.0	4	1	4	-1.73187940987813	0								4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220818100000	https://allafrica.com/stories/202208180303.html
1059125677	20220817	202208	2022	2022.6219											NGA	NIGERIAN	NGA								1	100	100	10	3	-5.0	1	1	1	-1.73187940987813	0								5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	20220818100000	https://allafrica.com/stories/202208180303.html
1059125678	20220817	202208	2022	2022.6219	GBR	UNITED KINGDOM	GBR								MIL	SPY PLANE						MIL			0	172	172	17	4	-5.0	2	1	2	-6.03864734299517	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818100000	https://www.zerohedge.com/geopolitical/russia-warns-uk-its-air-force-ordered-prevent-planned-spy-plane-overflight
1059125679	20220817	202208	2022	2022.6219	GOV	CHIEF EXECUTIVE						GOV			GHA	GHANAIAN	GHA								0	010	010	01	1	0.0	10	1	10	-11.5789473684211	5	Western Region, Western, Ghana	GH	GH09	190645	5.5	-2.5	-2079999	5	Western Region, Western, Ghana	GH	GH09	190645	5.5	-2.5	-2079999	5	Western Region, Western, Ghana	GH	GH09	190645	5.5	-2.5	-2079999	20220818100000	https://allafrica.com/stories/202208180143.html
1059125680	20220817	202208	2022	2022.6219	MNCUSAHLHMED	WALGREEN	USA					MNC	HLH	MED											0	012	012	01	1	-0.4	10	1	10	-5.31776913099871	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818100000	https://www.dailymail.co.uk/news/article-11123097/Opioid-crisis-Judge-orders-CVS-Walgreens-Walmart-pay-Ohio-counties-650million.html
1059125681	20220817	202208	2022	2022.6219	MNCUSAHLHMED	WALGREEN	USA					MNC	HLH	MED											0	110	110	11	3	-2.0	10	1	10	-5.31776913099871	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818100000	https://www.dailymail.co.uk/news/article-11123097/Opioid-crisis-Judge-orders-CVS-Walgreens-Walmart-pay-Ohio-counties-650million.html
1059125682	20220818	202208	2022	2022.6247											AFG	AFGHANISTAN	AFG								0	046	046	04	1	7.0	4	1	4	3.41726618705036	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818100000	https://www.kcur.org/news/2022-08-18/one-year-after-escape-afghan-refugee-zamzama-safi-builds-a-peaceful-life-in-missouri
1059125683	20220818	202208	2022	2022.6247											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	190	190	19	4	-10.0	4	1	4	-9.00900900900901	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Sar-E-Pul, Sar-e Pol, Afghanistan	AF	AF33	99979	36.2154	65.9325	-3390408	20220818100000	https://en.qantara.de/content/deadly-blast-hits-kabul-mosque-packed-with-worshippers-including-children
1059125684	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	050	050	05	1	3.5	4	1	4	3.17460317460318	0								4	Lowveld, Mpumalanga, South Africa	SF	SF07	77341	-25.7833	31.0167	-1254490	4	Lowveld, Mpumalanga, South Africa	SF	SF07	77341	-25.7833	31.0167	-1254490	20220818100000	https://lowvelder.co.za/793171/nelspruit-iron-and-steel-changing-of-the-guard/
1059125685	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	050	050	05	1	3.5	2	1	2	3.17460317460318	0								4	Lowveld, Mpumalanga, South Africa	SF	SF07	77341	-25.7833	31.0167	-1254490	4	Lowveld, Mpumalanga, South Africa	SF	SF07	77341	-25.7833	31.0167	-1254490	20220818100000	https://lowvelder.co.za/793171/nelspruit-iron-and-steel-changing-of-the-guard/
1059125686	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	050	050	05	1	3.5	8	1	8	3.17460317460318	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818100000	https://lowvelder.co.za/793171/nelspruit-iron-and-steel-changing-of-the-guard/
1059125687	20220818	202208	2022	2022.6247											AZE	AZERBAIJAN	AZE								1	046	046	04	1	7.0	1	1	1	-5.31400966183575	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220818100000	https://menafn.com/1104717910/National-Preventive-Group-Against-Torture-Examines-Conditions-Of-Convicted-Armenians-In-Azerbaijan
1059125688	20220818	202208	2022	2022.6247											BHR	BAHRAIN	BHR								1	043	043	04	1	2.8	8	1	8	2.96684118673647	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20220818100000	https://english.sakshi.com/news/lifestyle/yallah-nakel-what-eat-when-you-are-bahrain-159663
1059125689	20220818	202208	2022	2022.6247											BUS	INVESTOR						BUS			1	031	031	03	1	5.2	10	1	10	-0.75093867334168	0								4	Kaiyuan, Yunnan, China	CH	CH29	13308	23.6977	103.304	-1913404	4	Kaiyuan, Yunnan, China	CH	CH29	13308	23.6977	103.304	-1913404	20220818100000	https://www.forbes.com/sites/ywang/2022/08/18/chinas-internet-giants-face-new-era-of-tough-oversight-and-low-growth/
1059125690	20220818	202208	2022	2022.6247											BUS	AIRLINE						BUS			1	036	036	03	1	4.0	6	1	6	0.86580086580087	0								4	Changi, Gansu, China	CH	CH15	13209	38.9342	100.452	-1938374	4	Changi, Gansu, China	CH	CH15	13209	38.9342	100.452	-1938374	20220818100000	https://www.travelweekly-asia.com/Travel-News/Airline-News/Would-Asia-see-the-travel-chaos-of-Europe
1059125691	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	5	1	5	1.49253731343284	0								3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20220818100000	https://www.jaxdailyrecord.com/article/redwire-ceo-urges-patience-as-company-revenue-misses-targets
1059125692	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	10	1	10	2.10970464135022	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220818100000	https://semiengineering.com/collaborating-to-decarbonize-the-semiconductor-manufacturing-value-chain/
1059125693	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	10	1	10	2.64765784114053	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220818100000	https://menafn.com/1104717592/Bayou-Graphics-Offers-Custom-Car-Wraps-In-Houston-TX-To-Help-Businesses-Optimize-Their-Advertising-Impact
1059125694	20220818	202208	2022	2022.6247											BUS	INVESTOR						BUS			1	062	062	06	2	7.4	10	1	10	3.1055900621118	0								0								0								20220818100000	https://www.tradersmagazine.com/featured_articles/two-sigmas-venn-coinbase-to-provide-digital-asset-intelligence/
1059125695	20220818	202208	2022	2022.6247											CHNBUS	CHINA	CHN					BUS			1	036	036	03	1	4.0	4	1	4	0.86580086580087	0								4	Changi, Gansu, China	CH	CH15	13209	38.9342	100.452	-1938374	4	Changi, Gansu, China	CH	CH15	13209	38.9342	100.452	-1938374	20220818100000	https://www.travelweekly-asia.com/Travel-News/Airline-News/Would-Asia-see-the-travel-chaos-of-Europe
1059125696	20220818	202208	2022	2022.6247											COD	KINSHASA	COD								1	040	040	04	1	1.0	10	1	10	0	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20220818100000	https://www.bnnbloomberg.ca/southern-african-bloc-extends-troop-deployment-in-mozambique-1.1807249
1059125697	20220818	202208	2022	2022.6247											COP	POLICE OFFICER						COP			1	036	036	03	1	4.0	10	1	10	-0.48154093097914	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220818100000	https://peacefmonline.com/pages/local/news/202208/472569.php
1059125698	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	128	128	12	3	-5.0	6	1	6	-4.55696202531646	0								4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20220818100000	https://allafrica.com/stories/202208180163.html
1059125699	20220818	202208	2022	2022.6247											CRM	GANG						CRM			1	1821	182	18	4	-9.0	10	1	10	-8.15217391304349	0								0								0								20220818100000	https://www.dnaindia.com/india/report-rahul-gandhi-slams-pm-modi-on-bilkis-bano-rapists-release-are-you-ashamed-2977584
1059125700	20220818	202208	2022	2022.6247											CVL	ENGINEER						CVL			0	036	036	03	1	4.0	4	1	4	-3.95543175487465	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Belgium	BE	BE		50.833333	4	BE	20220818100000	https://www.bnnbloomberg.ca/the-world-s-roads-aren-t-ready-for-a-hotter-climate-1.1807239
1059125701	20220818	202208	2022	2022.6247											CVL	POPULATION						CVL			1	036	036	03	1	4.0	4	1	4	1.76211453744493	0								4	Kaoru, Kyonggi-do, South Korea	KS	KS13	24980	37.7303	126.581	6317731	4	Kaoru, Kyonggi-do, South Korea	KS	KS13	24980	37.7303	126.581	6317731	20220818100000	https://www.european-coatings.com/articles/2022/08/interview-there-are-many-small-and-medium-players-in-india-and-they-are-not-oligopolistic
1059125702	20220818	202208	2022	2022.6247											CVL	ENGINEER						CVL			0	036	036	03	1	4.0	6	1	6	-3.95543175487465	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220818100000	https://www.bnnbloomberg.ca/the-world-s-roads-aren-t-ready-for-a-hotter-climate-1.1807239
1059125703	20220818	202208	2022	2022.6247											CVL	CITIZEN						CVL			1	043	043	04	1	2.8	10	1	10	0.857142857142854	0								3	City Of Pataskala, Ohio, United States	US	USOH		39.9992	-82.6749	1086476	3	City Of Pataskala, Ohio, United States	US	USOH		39.9992	-82.6749	1086476	20220818100000	https://www.newarkadvocate.com/story/news/local/pataskala/2022/08/18/city-of-pataskala-public-notices-for-aug-18/65404139007/
1059125704	20220818	202208	2022	2022.6247											CVL	NEIGHBORHOOD						CVL			0	043	043	04	1	2.8	8	1	8	-2.33837689133425	0								3	University City, Pennsylvania, United States	US	USPA		39.9493	-75.1896	1202864	3	University City, Pennsylvania, United States	US	USPA		39.9493	-75.1896	1202864	20220818100000	https://www.mdjonline.com/tribune/lifestyles/how-thousands-of-affordable-homes-in-philly-are-threatened-by-expiring-government-subsidies/article_81f3c296-57d5-5acb-910f-196cd22028f5.html
1059125705	20220818	202208	2022	2022.6247											CVL	ENGINEER						CVL			0	100	100	10	3	-5.0	6	1	6	-3.95543175487465	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220818100000	https://www.bnnbloomberg.ca/the-world-s-roads-aren-t-ready-for-a-hotter-climate-1.1807239
1059125706	20220818	202208	2022	2022.6247											CVL	ENGINEER						CVL			0	100	100	10	3	-5.0	2	1	2	-3.95543175487465	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818100000	https://www.bnnbloomberg.ca/the-world-s-roads-aren-t-ready-for-a-hotter-climate-1.1807239
1059125707	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			1	130	130	13	3	-4.4	5	1	5	-9.16030534351146	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220818100000	https://www.theguardian.com/world/2022/aug/18/mexico-drug-cartels-violence-civilians
1059125708	20220818	202208	2022	2022.6247											DEU	BERLIN	DEU								1	0861	086	08	2	9.0	3	1	3	-2.25225225225225	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818100000	https://www.thestar.com.my/news/world/2022/08/18/germany-resumes-military-flights-to-mali-after-spat-over-flight-clearances
1059125709	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	10	1	10	1.81159420289855	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220818100000	https://www.fox17online.com/news/morning-news/a-look-inside-school-building-safety
1059125710	20220818	202208	2022	2022.6247											EDU	PROFESSOR						EDU			1	040	040	04	1	1.0	3	1	3	-1.96506550218341	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220818100000	https://www.news24.com/citypress/news/caregivers-of-perinatally-acquired-hiv-face-high-risk-of-depression-20220818
1059125711	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	040	040	04	1	1.0	2	1	2	3.77962844330557	0								4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20220818100000	https://www.getreading.co.uk/news/reading-berkshire-news/level-results-day-live-students-24778855
1059125712	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	040	040	04	1	1.0	2	1	2	3.77962844330557	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20220818100000	https://www.getreading.co.uk/news/reading-berkshire-news/level-results-day-live-students-24778855
1059125713	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	040	040	04	1	1.0	6	1	6	3.77962844330557	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220818100000	https://www.getreading.co.uk/news/reading-berkshire-news/level-results-day-live-students-24778855
1059125714	20220818	202208	2022	2022.6247											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	14	1	10	3.77962844330557	0								4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20220818100000	https://www.getreading.co.uk/news/reading-berkshire-news/level-results-day-live-students-24778855
1059125715	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	043	043	04	1	2.8	6	1	6	3.77962844330557	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220818100000	https://www.getreading.co.uk/news/reading-berkshire-news/level-results-day-live-students-24778855
1059125716	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	043	043	04	1	2.8	14	1	14	-0.644709990663959	0								3	Brazoswood High School, Texas, United States	US	USTX		29.0262	-95.4141	2003482	3	Brazoswood High School, Texas, United States	US	USTX		29.0262	-95.4141	2003482	20220818100000	https://thefacts.com/news/article_de62c9cf-e4ef-51c1-9c29-19c6f0f9f57e.html
1059125717	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	051	051	05	1	3.4	2	1	2	3.77962844330557	0								4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20220818100000	https://www.getreading.co.uk/news/reading-berkshire-news/level-results-day-live-students-24778855
1059125718	20220818	202208	2022	2022.6247											EURCVL	EUROPE	EUR					CVL			1	130	130	13	3	-4.4	3	1	3	-3.39943342776204	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20220818100000	https://news.topwirenews.com/2022/08/18/germany-misses-gas-stock-targets-regulator-afr/
