1059112166	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	7.79816513761469	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220818080000	https://www.mirror.co.uk/money/shopping-deals/deliveroo-offering-money-saving-bundles-27764635
1059112167	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	046	046	04	1	7.0	5	1	5	5.91787439613527	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220818080000	https://starherald.com/news/local/education/bulldogs-staff-students-excited-for-school-year-as-students-return-for-first-day-of-school/article_a0b347fc-1e78-11ed-92b6-3b057e04c4a3.html
1059112168	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	10	1	10	-1.6304347826087	0								3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	20220818080000	https://nmpoliticalreport.com/2022/08/18/senator-lujan-hhs-secretary-becerra-talk-mental-health-in-las-cruces/
1059112169	20220818	202208	2022	2022.6247											ELI	ACTOR						ELI			1	036	036	03	1	4.0	2	1	2	0.32520325203252	0								1	United Kingdom	UK	UK		54	-4	UK	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818080000	https://www.lmtonline.com/entertainment/article/Rising-Star-Hannah-Khalique-Brown-on-Cyber-War-17381258.php
1059112170	20220818	202208	2022	2022.6247											ELI	ACTOR						ELI			1	036	036	03	1	4.0	8	1	8	0.32520325203252	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818080000	https://www.lmtonline.com/entertainment/article/Rising-Star-Hannah-Khalique-Brown-on-Cyber-War-17381258.php
1059112171	20220818	202208	2022	2022.6247											ESP	BARCELONA	ESP								0	036	036	03	1	4.0	10	1	10	-1.37614678899083	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220818080000	http://www.thehardtackle.com/transfer-news/2022/08/18/chelsea-set-to-hold-fresh-talks-with-pierre-emerick-aubameyang/
1059112172	20220818	202208	2022	2022.6247											ESP	SPAIN	ESP								1	046	046	04	1	7.0	5	1	4	-1.37614678899083	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220818080000	http://www.thehardtackle.com/transfer-news/2022/08/18/chelsea-set-to-hold-fresh-talks-with-pierre-emerick-aubameyang/
1059112173	20220818	202208	2022	2022.6247											ESP	MADRID	ESP								1	046	046	04	1	7.0	10	1	10	2.00501253132832	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220818080000	http://www.thehardtackle.com/transfer-news/2022/08/18/nottingham-forest-interested-in-alvaro-odriozola/
1059112174	20220818	202208	2022	2022.6247											ESP	SPAIN	ESP								1	046	046	04	1	7.0	2	1	2	-1.37614678899083	0								1	Gabon	GB	GB		-1	11.75	GB	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220818080000	http://www.thehardtackle.com/transfer-news/2022/08/18/chelsea-set-to-hold-fresh-talks-with-pierre-emerick-aubameyang/
1059112175	20220818	202208	2022	2022.6247											FRA	FRENCH	FRA								1	130	130	13	3	-4.4	10	1	10	-3.63636363636363	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220818080000	https://www.newstalk.com/news/dogs-trust-issues-warning-over-flat-faced-dog-breeds-1373658
1059112176	20220818	202208	2022	2022.6247											GBR	WALES	GBR								1	046	046	04	1	7.0	5	1	5	2.24215246636771	0								0								0								20220818080000	https://www.westerntelegraph.co.uk/news/20668558.hundleton-wind-farm-plans-heard-meetings/
1059112177	20220818	202208	2022	2022.6247											GBR	LIVERPOOL	GBR								0	046	046	04	1	7.0	6	1	6	2.00501253132832	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220818080000	http://www.thehardtackle.com/transfer-news/2022/08/18/nottingham-forest-interested-in-alvaro-odriozola/
1059112178	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	1243	124	12	3	-4.0	1	1	1	-3.86904761904762	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Ennistymon, Clare, Ireland	EI	EI03	18285	52.9447	-9.29222	-1502728	20220818080000	https://www.newstalk.com/news/appeal-after-irish-man-87-stabbed-to-death-on-mobility-scooter-in-london-1373642
1059112179	20220818	202208	2022	2022.6247											GBR	LONDON	GBR								1	1243	124	12	3	-4.0	7	1	7	-3.86904761904762	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818080000	https://www.newstalk.com/news/appeal-after-irish-man-87-stabbed-to-death-on-mobility-scooter-in-london-1373642
1059112180	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	2	1	2	-2.08860759493671	0								1	United Kingdom	UK	UK		54	-4	UK	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818080000	http://www.telegraphnepal.com/nepal-unification-campaign-and-the-contemporary-international-situation/
1059112181	20220818	202208	2022	2022.6247											GOV	MINIST						GOV			1	043	043	04	1	2.8	8	1	8	3.54609929078014	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Mardan, North-West Frontier, Pakistan	PK	PK03	40345	34.2019	72.0525	-2768636	20220818080000	https://tribune.com.pk/story/2371692/private-schools-clinch-top-positions
1059112182	20220818	202208	2022	2022.6247											GOV	MINIST						GOV			1	043	043	04	1	2.8	2	1	2	3.54609929078014	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220818080000	https://tribune.com.pk/story/2371692/private-schools-clinch-top-positions
1059112183	20220818	202208	2022	2022.6247											GOV	PRIME MINISTER						GOV			1	0841	084	08	2	7.0	6	1	6	1.4336917562724	0								4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	20220818080000	https://www.miragenews.com/press-conference-thursday-island-839126/
1059112184	20220818	202208	2022	2022.6247											IND	WEST BENGAL	IND								1	173	173	17	4	-5.0	4	2	4	-1.79257656239754	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220818080000	https://timesofindia.indiatimes.com/india/tmc-wont-stay-for-6-months-suvendu-adhikari/articleshow/93634171.cms
1059112185	20220818	202208	2022	2022.6247											IND	WEST BENGAL	IND								1	173	173	17	4	-5.0	1	1	1	-1.79028132992328	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Digha, Bangladesh (general), Bangladesh	BG	BG00	5799	22.55	89.3833	-2718801	20220818080000	https://timesofindia.indiatimes.com/india/tmc-wont-stay-for-6-months-suvendu-adhikari/articleshow/93634171.cms
